    UTC     Elapsed    Sig     PLL    Freq     Dev    Rcvr
    Time      Time     Str    Volts  Center   Level   Freq
hh:mm:ss.ss   (sec)   (dbm)   (vdc)   (vdc)   (vdc)   (MHz)
-----------------------------------------------------------
11:09:20.86    0.00 -109.25    0.00    0.00    0.00  402.00
11:09:26.86    0.00 -109.25    0.00    0.00    0.00  402.00
11:09:32.86    0.00 -109.66    0.00    0.00    0.00  402.00
11:09:38.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:09:44.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:09:50.86    0.00 -109.25    0.00    0.00    0.00  402.00
11:09:56.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:10:02.86    0.00 -109.25    0.00    0.00    0.00  402.00
11:10:08.88    0.00 -109.25    0.00    0.00    0.00  402.00
11:10:14.86    0.00 -108.84    0.00    0.00    0.00  402.00
11:10:20.88    0.00 -109.25    0.00    0.00    0.00  402.00
11:10:26.86    0.00 -108.84    0.00    0.00    0.00  402.00
11:10:32.86    0.00 -109.25    0.00    0.00    0.00  402.00
11:10:38.85    0.00 -109.66    0.00    0.00    0.00  402.00
11:10:44.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:10:50.86    0.00 -109.66    0.00    0.00    0.00  402.00
11:10:56.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:11:02.86    0.00 -109.25    0.00    0.00    0.00  402.00
11:11:08.88    0.00 -109.25    0.00    0.00    0.00  402.00
11:11:14.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:11:20.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:11:26.88    0.00 -109.25    0.00    0.00    0.00  402.00
11:11:32.89    0.00 -108.84    0.00    0.00    0.00  402.00
11:11:38.88    0.00 -109.25    0.00    0.00    0.00  402.00
11:11:44.88    0.00 -109.25    0.00    0.00    0.00  402.00
11:11:50.87    0.00 -108.43    0.00    0.00    0.00  402.00
11:11:56.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:12:02.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:12:08.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:12:14.86    0.00 -109.25    0.00    0.00    0.00  402.00
11:12:20.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:12:26.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:12:32.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:12:38.86    0.00 -109.25    0.00    0.00    0.00  402.00
11:12:44.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:12:50.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:12:56.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:13:02.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:13:08.88    0.00 -108.43    0.00    0.00    0.00  402.00
11:13:14.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:13:20.86    0.00 -109.25    0.00    0.00    0.00  402.00
11:13:26.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:13:32.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:13:38.86    0.00 -109.25    0.00    0.00    0.00  402.00
11:13:44.86    0.00 -108.84    0.00    0.00    0.00  402.00
11:13:50.86    0.00 -108.84    0.00    0.00    0.00  402.00
11:13:56.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:14:02.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:14:08.86    0.00 -108.84    0.00    0.00    0.00  402.00
11:14:14.89    0.00 -108.43    0.00    0.00    0.00  402.00
11:14:20.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:14:26.87    0.00 -108.43    0.00    0.00    0.00  402.00
11:14:32.86    0.00 -108.84    0.00    0.00    0.00  402.00
11:14:38.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:14:44.86    0.00 -108.84    0.00    0.00    0.00  402.00
11:14:50.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:14:56.86    0.00 -109.25    0.00    0.00    0.00  402.00
11:15:02.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:15:08.86    0.00 -108.84    0.00    0.00    0.00  402.00
11:15:14.86    0.00 -108.43    0.00    0.00    0.00  402.00
11:15:20.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:15:26.87    0.00 -108.43    0.00    0.00    0.00  402.00
11:15:32.87    0.00 -108.84    0.00    0.00    0.00  402.00
