AVAPS-T04 STA 234030497 240813 172632.54
AVAPS-T04 COM            UTC     UTC       Air    Air     Rel   Wind   Wind   Vert      GPS        GPS     Geopoten GPS  Sonde  Sonde GPS Wind    GPS
AVAPS-T04 COM   Sonde    Date    Time     Press   Temp   Humid  Dir    Spd    Veloc  Longitude   Latitude  Altitude Wnd   RH1    RH2  Snd Error Altitude
AVAPS-T04 COM    ID     yymmdd hhmmss.ss   (mb)  (degC)   (%)   (deg)  (m/s)  (m/s)    (deg)       (deg)      (m)   Sat   (%)    (%)  Sat (m/s)    (m)
AVAPS-T04 COM --------- ------ --------- ------- ------ ------ ------ ------ ------ ----------- ---------- -------- --- ------ ------ --- ----- --------
AVAPS-D04 S11 234030497 240813 175152.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D04 S11 234030497 240813 175153.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D04 S00 234030497 240813 175153.25  631.98   5.88  22.87  49.49   5.93 -13.46  -22.185875   5.758091  3824.50  13  22.87 999.00  13  0.17  4026.22
AVAPS-D04 S10 234030497 240813 175153.50 9999.00  99.00 999.00  49.41   5.93 -13.42  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175153.75  632.47   5.93  23.20  49.71   5.95 -13.40  -22.185895   5.758073  3818.16  13  23.20 999.00  13  0.17  4019.54
AVAPS-D04 S10 234030497 240813 175154.00 9999.00  99.00 999.00  49.47   6.03 -13.40  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.18 99999.00
AVAPS-D04 S00 234030497 240813 175154.25  632.94   5.99  23.02  50.67   5.98 -13.34  -22.185915   5.758056  3812.10  13  23.02 999.00  13  0.18  4012.84
AVAPS-D04 S10 234030497 240813 175154.50 9999.00  99.00 999.00  49.69   5.98 -13.33  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.18 99999.00
AVAPS-D04 S00 234030497 240813 175154.75  633.51   6.04  23.63  50.72   5.97 -13.35  -22.185935   5.758039  3804.74  13  23.63 999.00  13  0.19  4006.17
AVAPS-D04 S10 234030497 240813 175155.00 9999.00  99.00 999.00  51.62   6.06 -13.36  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.19 99999.00
AVAPS-D04 S00 234030497 240813 175155.25  634.00   6.09  23.85  51.96   6.05 -13.38  -22.185957   5.758022  3798.38  13  23.85 999.00  13  0.19  3999.46
AVAPS-D04 S10 234030497 240813 175155.50 9999.00  99.00 999.00  53.52   5.97 -13.35  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.19 99999.00
AVAPS-D04 S00 234030497 240813 175155.75  634.48   6.14  24.32  54.86   5.91 -13.36  -22.185979   5.758006  3792.21  13  24.32 999.00  13  0.18  3992.76
AVAPS-D04 S10 234030497 240813 175156.00 9999.00  99.00 999.00  55.34   5.90 -13.37  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.18 99999.00
AVAPS-D04 S00 234030497 240813 175156.25  635.10   6.20  24.24  55.81   5.91 -13.42  -22.186001   5.757991  3784.27  13  24.24 999.00  13  0.18  3986.03
AVAPS-D04 S10 234030497 240813 175156.50 9999.00  99.00 999.00  56.34   5.81 -13.40  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.18 99999.00
AVAPS-D04 S00 234030497 240813 175156.75  635.55   6.25  24.17  55.95   5.86 -13.36  -22.186023   5.757976  3778.41  13  24.17 999.00  13  0.19  3979.37
AVAPS-D04 S10 234030497 240813 175157.00 9999.00  99.00 999.00  56.29   5.94 -13.35  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.19 99999.00
AVAPS-D04 S00 234030497 240813 175157.25  636.07   6.31  24.06  55.86   5.79 -13.33  -22.186045   5.757961  3771.70  13  24.06 999.00  13  0.19  3972.75
AVAPS-D04 S10 234030497 240813 175157.50 9999.00  99.00 999.00  55.80   5.83 -13.34  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.18 99999.00
AVAPS-D04 S00 234030497 240813 175157.75  636.53   6.37  23.76  56.06   5.83 -13.31  -22.186066   5.757947  3765.78  13  23.76 999.00  13  0.18  3966.06
AVAPS-D04 S10 234030497 240813 175158.00 9999.00  99.00 999.00  55.76   5.87 -13.29  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175158.25  637.18   6.43  23.26  55.95   5.90 -13.32  -22.186088   5.757932  3757.42  13  23.26 999.00  13  0.17  3959.40
AVAPS-D04 S10 234030497 240813 175158.50 9999.00  99.00 999.00  56.44   5.89 -13.30  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175158.75  637.56   6.48  22.92  56.76   5.88 -13.30  -22.186109   5.757917  3752.64  12  22.92 999.00  12  0.16  3952.72
AVAPS-D04 S10 234030497 240813 175159.00 9999.00  99.00 999.00  56.45   5.85 -13.27  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.16 99999.00
AVAPS-D04 S00 234030497 240813 175159.25  638.23   6.54  22.99  56.63   5.93 -13.26  -22.186131   5.757903  3743.96  13  22.99 999.00  13  0.16  3946.09
AVAPS-D04 S10 234030497 240813 175159.50 9999.00  99.00 999.00  56.52   5.81 -13.26  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175159.75  638.74   6.60  22.64  55.69   5.86 -13.25  -22.186152   5.757888  3737.38  13  22.64 999.00  13  0.17  3939.40
AVAPS-D04 S10 234030497 240813 175200.00 9999.00  99.00 999.00  55.90   5.83 -13.31  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.18 99999.00
AVAPS-D04 S00 234030497 240813 175200.25  639.17   6.66  22.25  56.55   5.95 -13.20  -22.186174   5.757874  3731.90  13  22.25 999.00  13  0.18  3932.82
AVAPS-D04 S10 234030497 240813 175200.50 9999.00  99.00 999.00  56.39   5.96 -13.17  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175200.75  639.67   6.71  22.00  57.49   5.85 -13.12  -22.186197   5.757859  3725.46  13  22.00 999.00  13  0.17  3926.28
AVAPS-D04 S10 234030497 240813 175201.00 9999.00  99.00 999.00  57.46   5.79 -13.10  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.16 99999.00
AVAPS-D04 S00 234030497 240813 175201.25  640.20   6.78  21.75  57.18   5.73 -13.12  -22.186219   5.757845  3718.70  13  21.75 999.00  13  0.16  3919.67
AVAPS-D04 S10 234030497 240813 175201.50 9999.00  99.00 999.00  56.82   5.71 -13.14  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.16 99999.00
AVAPS-D04 S00 234030497 240813 175201.75  640.72   6.84  21.63  57.10   5.62 -13.18  -22.186241   5.757831  3712.02  13  21.63 999.00  13  0.17  3913.04
AVAPS-D04 S10 234030497 240813 175202.00 9999.00  99.00 999.00  56.08   5.63 -13.16  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.16 99999.00
AVAPS-D04 S00 234030497 240813 175202.25  641.22   6.90  21.56  54.97   5.64 -13.17  -22.186262   5.757816  3705.66  13  21.56 999.00  13  0.16  3906.47
AVAPS-D04 S10 234030497 240813 175202.50 9999.00  99.00 999.00  55.90   5.58 -13.19  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.16 99999.00
AVAPS-D04 S00 234030497 240813 175202.75  641.73   6.96  21.40  55.78   5.62 -13.16  -22.186283   5.757801  3699.08  13  21.40 999.00  13  0.17  3899.88
AVAPS-D04 S11 234030497 240813 175203.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D04 S00 234030497 240813 175203.25  642.18   7.03  21.33  54.94   5.67 -13.11  -22.186304   5.757787  3693.34  13  21.33 999.00  13  0.17  3893.40
AVAPS-D04 S10 234030497 240813 175203.50 9999.00  99.00 999.00  54.36   5.56 -13.13  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175203.75  642.84   7.09  21.25  54.02   5.62 -13.16  -22.186324   5.757772  3684.90  13  21.25 999.00  13  0.18  3886.80
AVAPS-D04 S10 234030497 240813 175204.00 9999.00  99.00 999.00  54.15   5.57 -13.16  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.18 99999.00
AVAPS-D04 S00 234030497 240813 175204.25  643.25   7.15  21.11  54.47   5.62 -13.14  -22.186344   5.757757  3679.68  13  21.11 999.00  13  0.18  3880.26
AVAPS-D04 S10 234030497 240813 175204.50 9999.00  99.00 999.00  53.93   5.60 -13.15  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.18 99999.00
AVAPS-D04 S00 234030497 240813 175204.75  643.76   7.21  21.00  55.22   5.64 -13.18  -22.186365   5.757743  3673.13  13  21.00 999.00  13  0.18  3873.64
AVAPS-D04 S10 234030497 240813 175205.00 9999.00  99.00 999.00  55.63   5.48 -13.21  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.18 99999.00
AVAPS-D04 S00 234030497 240813 175205.25  644.37   7.28  20.92  55.05   5.47 -13.28  -22.186385   5.757728  3665.40  13  20.92 999.00  13  0.18  3866.92
AVAPS-D04 S11 234030497 240813 175205.50 9999.00  99.00 999.00  55.02   5.41 -13.30  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175205.75  644.82   7.35  20.81  55.10   5.41 -13.31  -22.186406   5.757714  3659.61  13  20.81 999.00  13  0.17  3860.21
AVAPS-D04 S10 234030497 240813 175206.00 9999.00  99.00 999.00  54.65   5.42 -13.29  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175206.25  645.36   7.41  20.76  55.09   5.43 -13.30  -22.186426   5.757700  3652.75  13  20.76 999.00  13  0.17  3853.55
AVAPS-D04 S10 234030497 240813 175206.50 9999.00  99.00 999.00  54.87   5.42 -13.29  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175206.75  645.71   7.48  20.71  54.84   5.35 -13.28  -22.186446   5.757686  3648.37  13  20.71 999.00  13  0.17  3846.99
AVAPS-D04 S10 234030497 240813 175207.00 9999.00  99.00 999.00  54.19   5.38 -13.24  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.16 99999.00
AVAPS-D04 S00 234030497 240813 175207.25  646.48   7.54  20.60  54.27   5.45 -13.19  -22.186466   5.757672  3638.53  13  20.60 999.00  13  0.17  3840.46
AVAPS-D04 S10 234030497 240813 175207.50 9999.00  99.00 999.00  54.32   5.37 -13.19  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.16 99999.00
AVAPS-D04 S00 234030497 240813 175207.75  646.86   7.60  20.58  53.95   5.37 -13.16  -22.186485   5.757658  3633.64  13  20.58 999.00  13  0.16  3833.84
AVAPS-D04 S10 234030497 240813 175208.00 9999.00  99.00 999.00  53.80   5.39 -13.18  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175208.25  647.42   7.66  20.55  53.86   5.36 -13.17  -22.186504   5.757644  3626.53  13  20.55 999.00  13  0.17  3827.22
AVAPS-D04 S10 234030497 240813 175208.50 9999.00  99.00 999.00  53.80   5.37 -13.18  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175208.75  648.00   7.72  20.48  54.90   5.42 -13.18  -22.186523   5.757629  3619.18  13  20.48 999.00  13  0.17  3820.59
AVAPS-D04 S10 234030497 240813 175209.00 9999.00  99.00 999.00  54.21   5.45 -13.21  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.18 99999.00
AVAPS-D04 S00 234030497 240813 175209.25  648.49   7.77  20.45  55.80   5.45 -13.23  -22.186543   5.757615  3612.95  13  20.45 999.00  13  0.18  3813.88
AVAPS-D04 S10 234030497 240813 175209.50 9999.00  99.00 999.00  55.27   5.39 -13.22  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175209.75  648.96   7.83  20.34  56.07   5.35 -13.19  -22.186563   5.757601  3606.99  13  20.34 999.00  13  0.18  3807.27
AVAPS-D04 S10 234030497 240813 175210.00 9999.00  99.00 999.00  55.72   5.36 -13.17  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.18 99999.00
AVAPS-D04 S00 234030497 240813 175210.25  649.48   7.90  20.22  55.57   5.38 -13.20  -22.186583   5.757587  3600.43  13  20.22 999.00  13  0.18  3800.60
AVAPS-D04 S10 234030497 240813 175210.50 9999.00  99.00 999.00  55.42   5.39 -13.23  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.18 99999.00
AVAPS-D04 S00 234030497 240813 175210.75  649.98   7.96  20.13  55.10   5.38 -13.28  -22.186603   5.757573  3594.03  13  20.13 999.00  13  0.18  3793.91
AVAPS-D04 S10 234030497 240813 175211.00 9999.00  99.00 999.00  55.68   5.44 -13.31  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.18 99999.00
AVAPS-D04 S00 234030497 240813 175211.25  650.56   8.02  20.08  55.26   5.41 -13.29  -22.186623   5.757559  3586.69  13  20.08 999.00  13  0.18  3787.20
AVAPS-D04 S10 234030497 240813 175211.50 9999.00  99.00 999.00  54.26   5.43 -13.35  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175211.75  651.19   8.08  20.21  55.83   5.41 -13.37  -22.186643   5.757545  3578.78  13  20.21 999.00  13  0.17  3780.43
AVAPS-D04 S10 234030497 240813 175212.00 9999.00  99.00 999.00  56.46   5.42 -13.36  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175212.25  651.54   8.13  20.28  55.84   5.47 -13.33  -22.186664   5.757531  3574.33  13  20.28 999.00  13  0.17  3773.79
AVAPS-D04 S10 234030497 240813 175212.50 9999.00  99.00 999.00  53.95   5.40 -13.28  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175212.75  652.11   8.18  19.71  53.56   5.49 -13.26  -22.186684   5.757516  3567.12  13  19.71 999.00  13  0.17  3767.24
AVAPS-D04 S10 234030497 240813 175213.00 9999.00  99.00 999.00  53.45   5.49 -13.25  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175213.25  652.55   8.23  19.66  53.08   5.51 -13.28  -22.186704   5.757502  3561.53  13  19.66 999.00  13  0.17  3760.57
AVAPS-D04 S10 234030497 240813 175213.50 9999.00  99.00 999.00  52.45   5.63 -13.31  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175213.75  653.14   8.27  20.29  53.21   5.59 -13.34  -22.186723   5.757486  3554.07  13  20.29 999.00  13  0.17  3753.85
AVAPS-D04 S10 234030497 240813 175214.00 9999.00  99.00 999.00  52.73   5.74 -13.33  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.18 99999.00
AVAPS-D04 S00 234030497 240813 175214.25  653.69   8.32  20.86  53.30   5.75 -13.33  -22.186743   5.757471  3547.13  13  20.86 999.00  13  0.18  3747.19
AVAPS-D04 S10 234030497 240813 175214.50 9999.00  99.00 999.00  53.60   5.80 -13.32  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.18 99999.00
AVAPS-D04 S00 234030497 240813 175214.75  654.24   8.37  21.07  54.07   5.83 -13.37  -22.186764   5.757455  3540.17  13  21.07 999.00  13  0.20  3740.49
AVAPS-D04 S10 234030497 240813 175215.00 9999.00  99.00 999.00  54.41   5.92 -13.42  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.20 99999.00
AVAPS-D04 S00 234030497 240813 175215.25  654.77   8.42  21.49  55.03   5.85 -13.39  -22.186786   5.757440  3533.45  13  21.49 999.00  13  0.20  3733.78
AVAPS-D04 S10 234030497 240813 175215.50 9999.00  99.00 999.00  54.36   5.80 -13.36  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.21 99999.00
AVAPS-D04 S00 234030497 240813 175215.75  655.19   8.47  21.14  54.76   5.80 -13.30  -22.186807   5.757424  3528.22  13  21.14 999.00  13  0.20  3727.17
AVAPS-D04 S10 234030497 240813 175216.00 9999.00  99.00 999.00  52.96   5.69 -13.26  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.20 99999.00
AVAPS-D04 S00 234030497 240813 175216.25  655.85   8.51  22.73  52.85   5.79 -13.24  -22.186827   5.757409  3519.89  13  22.73 999.00  13  0.20  3720.60
AVAPS-D04 S10 234030497 240813 175216.50 9999.00  99.00 999.00  53.70   5.89 -13.25  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.19 99999.00
AVAPS-D04 S00 234030497 240813 175216.75  656.32   8.51  28.56  53.07   5.91 -13.24  -22.186849   5.757393  3513.94  13  28.56 999.00  13  0.18  3713.97
AVAPS-D04 S10 234030497 240813 175217.00 9999.00  99.00 999.00  54.77   5.87 -13.21  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175217.25  656.84   8.54  27.52  55.33   5.86 -13.24  -22.186871   5.757377  3507.43  12  27.52 999.00  12  0.18  3707.37
AVAPS-D04 S10 234030497 240813 175217.50 9999.00  99.00 999.00  55.82   5.81 -13.25  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.18 99999.00
AVAPS-D04 S00 234030497 240813 175217.75  657.28   8.57  28.83  55.34   5.80 -13.23  -22.186892   5.757363  3501.94  13  28.83 999.00  13  0.19  3700.74
AVAPS-D04 S11 234030497 240813 175218.00 9999.00  99.00 999.00  56.10   5.81 -13.22  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.19 99999.00
AVAPS-D04 S00 234030497 240813 175218.25  657.89   8.55  37.63  54.78   5.67 -13.18  -22.186914   5.757348  3494.30  13  37.63 999.00  13  0.19  3694.24
AVAPS-D04 S10 234030497 240813 175218.50 9999.00  99.00 999.00  55.78   5.76 -13.16  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.19 99999.00
AVAPS-D04 S00 234030497 240813 175218.75  658.49   8.53  38.30  54.25   5.70 -13.14  -22.186935   5.757333  3486.72  13  38.30 999.00  13  0.19  3687.70
AVAPS-D04 S10 234030497 240813 175219.00 9999.00  99.00 999.00  54.31   5.83 -13.17  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.19 99999.00
AVAPS-D04 S00 234030497 240813 175219.25  659.08   8.53  38.89  54.52   5.93 -13.21  -22.186956   5.757317  3479.30  13  38.89 999.00  13  0.19  3681.09
AVAPS-D04 S10 234030497 240813 175219.50 9999.00  99.00 999.00  53.27   5.93 -13.25  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.19 99999.00
AVAPS-D04 S00 234030497 240813 175219.75  659.40   8.54  39.27  54.27   5.78 -13.21  -22.186978   5.757302  3475.28  13  39.27 999.00  13  0.17  3674.42
AVAPS-D04 S10 234030497 240813 175220.00 9999.00  99.00 999.00  52.83   5.72 -13.19  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175220.25  660.02   8.56  39.76  51.68   5.74 -13.17  -22.186998   5.757286  3467.48  13  39.76 999.00  13  0.17  3667.86
AVAPS-D04 S10 234030497 240813 175220.50 9999.00  99.00 999.00  50.84   5.76 -13.20  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175220.75  660.61   8.58  39.99  49.90   5.80 -13.24  -22.187018   5.757270  3460.08  13  39.99 999.00  13  0.17  3661.20
AVAPS-D04 S10 234030497 240813 175221.00 9999.00  99.00 999.00  48.11   5.83 -13.24  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175221.25  661.07   8.61  40.05  47.34   5.79 -13.23  -22.187037   5.757252  3454.42  13  40.05 999.00  13  0.17  3654.58
AVAPS-D04 S10 234030497 240813 175221.50 9999.00  99.00 999.00  46.80   5.82 -13.25  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175221.75  661.49   8.62  40.84  46.98   5.84 -13.27  -22.187055   5.757234  3449.16  13  40.84 999.00  13  0.17  3647.95
AVAPS-D04 S10 234030497 240813 175222.00 9999.00  99.00 999.00  45.33   5.80 -13.30  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175222.25  662.11   8.64  41.30  45.32   5.85 -13.29  -22.187074   5.757215  3441.37  13  41.30 999.00  13  0.17  3641.31
AVAPS-D04 S10 234030497 240813 175222.50 9999.00  99.00 999.00  44.89   5.81 -13.23  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S10 234030497 240813 175222.75  662.66   8.66  20.68  43.77   5.74 -13.19  -22.187092   5.757197 99999.00  13  20.68 999.00  13  0.17  3634.78
AVAPS-D04 S10 234030497 240813 175223.00 9999.00  99.00 999.00  42.99   5.70 -13.20  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175223.25  663.14   8.69  41.88  42.33   5.66 -13.23  -22.187109   5.757177  3428.58  13  41.88 999.00  13  0.18  3628.14
AVAPS-D04 S10 234030497 240813 175223.50 9999.00  99.00 999.00  41.14   5.72 -13.25  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.18 99999.00
AVAPS-D04 S00 234030497 240813 175223.75  663.72   8.71  42.87  40.90   5.69 -13.26  -22.187126   5.757158  3421.30  13  42.87 999.00  13  0.17  3621.48
AVAPS-D04 S10 234030497 240813 175224.00 9999.00  99.00 999.00  39.73   5.63 -13.22  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175224.25  664.25   8.73  43.65  37.58   5.50 -13.20  -22.187142   5.757138  3414.71  13  43.65 999.00  13  0.17  3614.92
AVAPS-D04 S10 234030497 240813 175224.50 9999.00  99.00 999.00  37.37   5.58 -13.16  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.16 99999.00
AVAPS-D04 S00 234030497 240813 175224.75  664.71   8.75  44.49  35.02   5.59 -13.18  -22.187157   5.757118  3408.90  13  44.49 999.00  13  0.17  3608.37
AVAPS-D04 S10 234030497 240813 175225.00 9999.00  99.00 999.00  33.18   5.71 -13.17  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175225.25  665.20   8.77  44.95  32.58   5.73 -13.17  -22.187170   5.757096  3402.83  13  44.95 999.00  13  0.18  3601.81
AVAPS-D04 S10 234030497 240813 175225.50 9999.00  99.00 999.00  31.85   5.73 -13.15  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.18 99999.00
AVAPS-D04 S00 234030497 240813 175225.75  665.76   8.81  44.64  32.04   5.76 -13.13  -22.187184   5.757074  3395.87  13  44.64 999.00  13  0.17  3595.28
AVAPS-D04 S10 234030497 240813 175226.00 9999.00  99.00 999.00  30.91   5.75 -13.08  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175226.25  666.33   8.86  44.44  30.48   5.76 -13.04  -22.187197   5.757051  3388.88  13  44.44 999.00  13  0.17  3588.78
AVAPS-D04 S10 234030497 240813 175226.50 9999.00  99.00 999.00  29.32   5.80 -13.01  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175226.75  666.81   8.92  44.42  28.67   5.73 -13.00  -22.187210   5.757028  3382.89  13  44.42 999.00  13  0.17  3582.29
AVAPS-D04 S10 234030497 240813 175227.00 9999.00  99.00 999.00  28.67   5.69 -12.96  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175227.25  667.32   8.97  44.30  27.18   5.72 -12.95  -22.187222   5.757005  3376.47  13  44.30 999.00  13  0.16  3575.78
AVAPS-D04 S10 234030497 240813 175227.50 9999.00  99.00 999.00  27.02   5.72 -12.98  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175227.75  667.90   9.03  44.40  26.48   5.67 -13.01  -22.187234   5.756982  3369.28  13  44.40 999.00  13  0.17  3569.24
AVAPS-D04 S10 234030497 240813 175228.00 9999.00  99.00 999.00  25.45   5.68 -13.02  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175228.25  668.34   9.08  44.31  24.42   5.77 -13.06  -22.187244   5.756958  3363.86  13  44.31 999.00  13  0.17  3562.68
AVAPS-D04 S10 234030497 240813 175228.50 9999.00  99.00 999.00  24.76   5.81 -13.05  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.18 99999.00
AVAPS-D04 S00 234030497 240813 175228.75  668.96   9.14  44.30  25.15   5.82 -13.06  -22.187255   5.756935  3356.19  13  44.30 999.00  13  0.17  3556.18
AVAPS-D04 S10 234030497 240813 175229.00 9999.00  99.00 999.00  25.74   5.89 -13.09  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175229.25  669.50   9.21  44.15  25.74   5.93 -13.08  999.000000  99.000000  3349.51  13  44.15 999.00  13  0.17 99999.00
AVAPS-D04 S10 234030497 240813 175229.50 9999.00  99.00 999.00  26.02   5.95 -13.09  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175229.75  670.02   9.26  44.31  24.85   6.00 -13.14  -22.187278   5.756886  3343.07  13  44.31 999.00  13  0.17  3543.02
AVAPS-D04 S10 234030497 240813 175230.00 9999.00  99.00 999.00  24.81   6.05 -13.16  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175230.25  670.49   9.29  45.99  23.74   6.08 -13.18  999.000000  99.000000  3337.26  13  45.99 999.00  13  0.17 99999.00
AVAPS-D04 S10 234030497 240813 175230.50 9999.00  99.00 999.00  23.66   6.01 -13.13  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.17 99999.00
AVAPS-D04 S00 234030497 240813 175230.75  671.15   9.32  46.01  22.96   5.97 -13.08  -22.187299   5.756835  3329.14  13  46.01 999.00  13  0.17  3529.89
AVAPS-D04 S10 234030497 240813 175231.00 9999.00  99.00 999.00  21.50   6.01 -13.05  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.18 99999.00
AVAPS-D04 S00 234030497 240813 175231.25  671.59   9.33  47.53  21.08   5.96 -13.02  -22.187309   5.756810  3323.60  13  47.53 999.00  13  0.18  3523.42
AVAPS-D04 S10 234030497 240813 175231.50 9999.00  99.00 999.00  20.72   5.85 -13.02  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.16 99999.00
AVAPS-D04 S00 234030497 240813 175231.75  671.99   9.35  47.79  18.97   5.86 -12.96  -22.187318   5.756785  3318.76  12  47.79 999.00  12  0.17  3516.94
AVAPS-D04 S10 234030497 240813 175232.00 9999.00  99.00 999.00  16.97   5.91 -12.90  999.000000  99.000000 99999.00  13 999.00 999.00  13  0.16 99999.00
