AVAPS-T08 STA 234030010 240813 174906.26
AVAPS-T08 COM            UTC     UTC       Air    Air     Rel   Wind   Wind   Vert      GPS        GPS     Geopoten GPS  Sonde  Sonde GPS Wind    GPS   
AVAPS-D08 S00 234030010 240813 180937.50  634.06   5.25  81.30   2.24   4.12 -12.85  -23.548913   7.181420  3799.21  11  81.30 999.00  11  0.24  4014.97
AVAPS-D08 S10 234030010 240813 180937.75 9999.00  99.00 999.00   1.76   4.11 -12.84  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.22 99999.00
AVAPS-D08 S00 234030010 240813 180938.00  634.63   5.28  81.46   1.03   4.22 -12.83  -23.548913   7.181402  3791.79  11  81.46 999.00  11  0.21  4008.63
AVAPS-D08 S10 234030010 240813 180938.25 9999.00  99.00 999.00   1.65   4.27 -12.87  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.21 99999.00
AVAPS-D08 S00 234030010 240813 180938.50  634.98   5.32  81.44 358.44   4.24 -12.87  -23.548913   7.181382  3787.32  11  81.44 999.00  11  0.21  4001.97
AVAPS-D08 S10 234030010 240813 180938.75 9999.00  99.00 999.00 359.92   4.32 -12.85  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.21 99999.00
AVAPS-D08 S00 234030010 240813 180939.00  635.49   5.36  81.12   2.48   4.17 -12.81  -23.548915   7.181363  3780.76  11  81.12 999.00  11  0.21  3995.69
AVAPS-D08 S10 234030010 240813 180939.25 9999.00  99.00 999.00   2.21   4.35 -12.78  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.21 99999.00
AVAPS-D08 S00 234030010 240813 180939.50  636.07   5.41  80.86   3.31   4.37 -12.74  -23.548916   7.181343  3773.34  11  80.86 999.00  11  0.20  3989.46
AVAPS-D08 S10 234030010 240813 180939.75 9999.00  99.00 999.00   3.36   4.61 -12.73  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.19 99999.00
AVAPS-D08 S00 234030010 240813 180940.00  636.59   5.47  80.66 359.73   4.53 -12.72  -23.548916   7.181323  3766.61  11  80.66 999.00  11  0.20  3983.16
AVAPS-D08 S10 234030010 240813 180940.25 9999.00  99.00 999.00   2.49   4.27 -12.70  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.21 99999.00
AVAPS-D08 S00 234030010 240813 180940.50  637.10   5.52  80.34 357.98   4.59 -12.68  -23.548916   7.181303  3760.05  11  80.34 999.00  11  0.21  3976.85
AVAPS-D08 S10 234030010 240813 180940.75 9999.00  99.00 999.00   1.98   4.45 -12.64  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.20 99999.00
AVAPS-D08 S00 234030010 240813 180941.00  637.62   5.55  80.04 359.93   4.64 -12.63  -23.548917   7.181283  3753.33  11  80.04 999.00  11  0.19  3970.56
AVAPS-D08 S10 234030010 240813 180941.25 9999.00  99.00 999.00   0.20   4.63 -12.59  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.19 99999.00
AVAPS-D08 S00 234030010 240813 180941.50  638.08   5.59  79.80   0.59   4.51 -12.64  -23.548917   7.181262  3747.47  11  79.80 999.00  11  0.21  3964.08
AVAPS-D08 S10 234030010 240813 180941.75 9999.00  99.00 999.00 356.11   4.78 -12.64  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.21 99999.00
AVAPS-D08 S11 234030010 240813 180942.00  638.51   0.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D08 S11 234030010 240813 180942.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D08 S00 234030010 240813 180942.50  639.06   5.68  79.49 357.41   4.85 -12.74  -23.548915   7.181218  3734.87  11  79.49 999.00  11  0.21  3951.41
AVAPS-D08 S10 234030010 240813 180942.75 9999.00  99.00 999.00 357.48   4.88 -12.75  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.23 99999.00
AVAPS-D08 S00 234030010 240813 180943.00  639.56   5.74  79.34 356.16   4.95 -12.76  -23.548913   7.181196  3728.47  11  79.34 999.00  11  0.22  3944.87
AVAPS-D08 S10 234030010 240813 180943.25 9999.00  99.00 999.00 355.60   4.98 -12.77  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.21 99999.00
AVAPS-D08 S00 234030010 240813 180943.50  640.02   5.78  78.88 355.30   5.03 -12.77  -23.548911   7.181174  3722.60  11  78.88 999.00  11  0.21  3938.47
AVAPS-D08 S10 234030010 240813 180943.75 9999.00  99.00 999.00 355.26   5.05 -12.82  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.21 99999.00
AVAPS-D08 S00 234030010 240813 180944.00  640.54   5.83  78.70 353.38   5.09 -12.85  -23.548909   7.181151  3715.85  11  78.70 999.00  11  0.21  3931.96
AVAPS-D08 S10 234030010 240813 180944.25 9999.00  99.00 999.00 352.19   5.07 -12.85  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.21 99999.00
AVAPS-D08 S00 234030010 240813 180944.50  640.99   5.88  78.34 350.23   5.17 -12.82  999.000000  99.000000  3710.15  11  78.34 999.00  11  0.22 99999.00
AVAPS-D08 S11 234030010 240813 180944.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D08 S00 234030010 240813 180945.00  641.50   5.94  77.87 351.16   5.05 -12.78  -23.548902   7.181107  3703.58  11  77.87 999.00  11  0.22  3918.95
AVAPS-D08 S10 234030010 240813 180945.25 9999.00  99.00 999.00 351.21   4.79 -12.68  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.23 99999.00
AVAPS-D08 S00 234030010 240813 180945.50  641.99   5.97  77.47 350.63   4.93 -12.78  -23.548898   7.181085  3697.37  11  77.47 999.00  11  0.22  3912.54
AVAPS-D08 S10 234030010 240813 180945.75 9999.00  99.00 999.00 349.47   5.24 -12.73  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.25 99999.00
AVAPS-D08 S00 234030010 240813 180946.00  642.42   6.01  76.82 349.65   5.60 -12.65  -23.548894   7.181060  3691.85  11  76.82 999.00  11  0.22  3906.37
AVAPS-D08 S10 234030010 240813 180946.25 9999.00  99.00 999.00 345.08   5.57 -12.61  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.22 99999.00
AVAPS-D08 S00 234030010 240813 180946.50  642.96   6.06  76.29 348.73   5.24 -12.54  -23.548889   7.181036  3684.94  11  76.29 999.00  11  0.23  3900.21
AVAPS-D08 S10 234030010 240813 180946.75 9999.00  99.00 999.00 346.64   5.43 -12.50  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.23 99999.00
AVAPS-D08 S00 234030010 240813 180947.00  643.43   6.10  76.01 345.73   5.41 -12.44  -23.548883   7.181013  3678.90  10  76.01 999.00  10  0.23  3894.12
AVAPS-D08 S10 234030010 240813 180947.25 9999.00  99.00 999.00 346.71   5.37 -12.46  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.23 99999.00
AVAPS-D08 S00 234030010 240813 180947.50  643.88   6.16  75.76 346.50   5.53 -12.46  -23.548877   7.180989  3673.19  11  75.76 999.00  11  0.22  3887.94
AVAPS-D08 S10 234030010 240813 180947.75 9999.00  99.00 999.00 344.99   5.58 -12.45  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.21 99999.00
AVAPS-D08 S00 234030010 240813 180948.00  644.45   6.21  75.18 345.58   5.52 -12.48  -23.548870   7.180964  3665.92  11  75.18 999.00  11  0.22  3881.51
AVAPS-D08 S10 234030010 240813 180948.25 9999.00  99.00 999.00 345.47   5.44 -12.51  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.22 99999.00
AVAPS-D08 S00 234030010 240813 180948.50  644.93   6.26  74.87 343.23   5.44 -12.45  -23.548865   7.180940  3659.88  11  74.87 999.00  11  0.21  3875.16
AVAPS-D08 S10 234030010 240813 180948.75 9999.00  99.00 999.00 343.77   5.40 -12.45  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.21 99999.00
AVAPS-D08 S00 234030010 240813 180949.00  645.38   6.32  74.76 345.31   5.54 -12.45  -23.548859   7.180916  3654.16  10  74.76 999.00  10  0.22  3868.98
AVAPS-D08 S10 234030010 240813 180949.25 9999.00  99.00 999.00 344.65   5.40 -12.42  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.21 99999.00
AVAPS-D08 S00 234030010 240813 180949.50  645.92   6.38  74.55 344.41   5.35 -12.46  -23.548852   7.180892  3647.25  11  74.55 999.00  11  0.22  3862.66
AVAPS-D08 S10 234030010 240813 180949.75 9999.00  99.00 999.00 342.82   5.44 -12.50  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.22 99999.00
AVAPS-D08 S00 234030010 240813 180950.00  646.33   6.43  73.65 342.29   5.48 -12.54  -23.548845   7.180869  3642.07  11  73.65 999.00  11  0.21  3856.27
AVAPS-D08 S10 234030010 240813 180950.25 9999.00  99.00 999.00 340.15   5.74 -12.47  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.21 99999.00
AVAPS-D08 S00 234030010 240813 180950.50  646.93   6.49  73.33 341.20   5.29 -12.57  -23.548837   7.180845  3634.43  11  73.33 999.00  11  0.23  3849.96
AVAPS-D08 S10 234030010 240813 180950.75 9999.00  99.00 999.00 338.96   5.42 -12.57  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.24 99999.00
AVAPS-D08 S00 234030010 240813 180951.00  647.46   6.54  73.08 338.50   5.39 -12.62  -23.548827   7.180823  3627.69  11  73.08 999.00  11  0.23  3843.58
AVAPS-D08 S10 234030010 240813 180951.25 9999.00  99.00 999.00 338.57   5.48 -12.68  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.23 99999.00
AVAPS-D08 S00 234030010 240813 180951.50  647.93   6.60  72.95 339.33   5.39 -12.72  999.000000  99.000000  3621.63  11  72.95 999.00  11  0.23 99999.00
AVAPS-D08 S11 234030010 240813 180951.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D08 S00 234030010 240813 180952.00  648.42   6.66  72.63 338.01   5.30 -12.74  -23.548810   7.180777  3615.41  10  72.63 999.00  10  0.24  3830.80
AVAPS-D08 S10 234030010 240813 180952.25 9999.00  99.00 999.00 338.91   5.28 -12.72  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.24 99999.00
AVAPS-D08 S00 234030010 240813 180952.50  648.94   6.72  72.06 339.75   5.52 -12.71  -23.548801   7.180754  3608.83  11  72.06 999.00  11  0.23  3824.38
AVAPS-D08 S10 234030010 240813 180952.75 9999.00  99.00 999.00 340.20   5.66 -12.55  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.23 99999.00
AVAPS-D08 S00 234030010 240813 180953.00  649.40   6.78  71.48 331.78   5.62 -12.86  -23.548790   7.180730  3603.10  11  71.48 999.00  11  0.24  3817.80
AVAPS-D08 S10 234030010 240813 180953.25 9999.00  99.00 999.00 335.17   5.67 -12.78  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.22 99999.00
AVAPS-D08 S00 234030010 240813 180953.50  649.90   6.83  70.78 337.66   5.53 -12.79  -23.548780   7.180707  3596.69  11  70.78 999.00  11  0.23  3811.53
AVAPS-D08 S10 234030010 240813 180953.75 9999.00  99.00 999.00 336.84   5.46 -12.77  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.25 99999.00
AVAPS-D08 S00 234030010 240813 180954.00  650.53   6.88  70.31 338.14   5.48 -12.76  -23.548770   7.180684  3588.73   9  70.31 999.00   9  0.23  3805.15
AVAPS-D08 S10 234030010 240813 180954.25 9999.00  99.00 999.00 335.29   5.50 -12.74  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.22 99999.00
AVAPS-D08 S00 234030010 240813 180954.50  650.89   6.92  69.61 333.47   5.54 -12.73  -23.548759   7.180662  3584.24  10  69.61 999.00  10  0.24  3798.62
AVAPS-D08 S10 234030010 240813 180954.75 9999.00  99.00 999.00 330.05   5.45 -12.83  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.24 99999.00
AVAPS-D08 S01 234030010 240813 180955.00  651.39   6.95  68.88 333.58   5.41 -12.82  -23.548748   7.180640  3577.82  11  68.88 999.00  11  0.22  3792.15
AVAPS-D08 S10 234030010 240813 180955.25 9999.00  99.00 999.00 333.79   5.40 -12.82  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.22 99999.00
AVAPS-D08 S00 234030010 240813 180955.50  651.97   6.99  68.32 333.21   5.46 -12.79  -23.548737   7.180617  3570.53  11  68.32 999.00  11  0.23  3785.87
AVAPS-D08 S10 234030010 240813 180955.75 9999.00  99.00 999.00 332.33   5.57 -12.81  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.23 99999.00
AVAPS-D08 S00 234030010 240813 180956.00  652.41   7.01  67.50 331.60   5.49 -12.78  -23.548725   7.180595  3565.00  10  67.50 999.00  10  0.24  3779.52
AVAPS-D08 S10 234030010 240813 180956.25 9999.00  99.00 999.00 331.10   5.49 -12.71  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.23 99999.00
AVAPS-D08 S00 234030010 240813 180956.50  652.96   7.03  67.25 329.23   5.51 -12.66  -23.548713   7.180574  3558.06  11  67.25 999.00  11  0.24  3773.24
AVAPS-D08 S10 234030010 240813 180956.75 9999.00  99.00 999.00 327.54   5.47 -12.64  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.23 99999.00
AVAPS-D08 S00 234030010 240813 180957.00  653.44   7.06  66.91 327.52   5.43 -12.58  -23.548700   7.180553  3551.99  11  66.91 999.00  11  0.23  3767.12
AVAPS-D08 S10 234030010 240813 180957.25 9999.00  99.00 999.00 327.28   5.38 -12.57  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.23 99999.00
AVAPS-D08 S00 234030010 240813 180957.50  653.96   7.08  66.34 324.43   5.31 -12.58  -23.548686   7.180534  3545.40  11  66.34 999.00  11  0.22  3760.81
AVAPS-D08 S10 234030010 240813 180957.75 9999.00  99.00 999.00 322.45   5.64 -12.69  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.24 99999.00
AVAPS-D08 S00 234030010 240813 180958.00  654.46   7.09  65.63 322.66   5.43 -12.66  -23.548671   7.180514  3539.17  11  65.63 999.00  11  0.24  3754.30
AVAPS-D08 S10 234030010 240813 180958.25 9999.00  99.00 999.00 322.77   5.44 -12.62  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.23 99999.00
AVAPS-D08 S00 234030010 240813 180958.50  654.87   7.09  65.85 321.18   5.27 -12.58  -23.548657   7.180495  3533.97  11  65.85 999.00  11  0.22  3748.08
AVAPS-D08 S10 234030010 240813 180958.75 9999.00  99.00 999.00 322.16   5.26 -12.60  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.22 99999.00
AVAPS-D08 S00 234030010 240813 180959.00  655.39   7.08  66.11 320.52   5.28 -12.56  -23.548641   7.180477  3527.41  10  66.11 999.00  10  0.23  3741.82
AVAPS-D08 S10 234030010 240813 180959.25 9999.00  99.00 999.00 322.32   5.74 -12.53  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.25 99999.00
AVAPS-D08 S00 234030010 240813 180959.50  655.96   7.08  64.29 324.63   5.31 -12.43  -23.548627   7.180457  3520.28  11  64.29 999.00  11  0.27  3735.60
AVAPS-D08 S10 234030010 240813 180959.75 9999.00  99.00 999.00 319.66   5.42 -12.47  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.26 99999.00
AVAPS-D08 S01 234030010 240813 181000.00  656.42   7.09  63.44 318.00   5.44 -12.52  999.000000  99.000000  3514.56  11  63.44 999.00  11 99.00 99999.00
AVAPS-D08 S11 234030010 240813 181000.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D08 S00 234030010 240813 181000.50  656.89   7.09  63.88 319.26   5.47 -12.57  -23.548595   7.180419  3508.68  11  63.88 999.00  11  0.21  3723.03
AVAPS-D08 S10 234030010 240813 181000.75 9999.00  99.00 999.00 319.15   5.46 -12.60  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.22 99999.00
AVAPS-D08 S00 234030010 240813 181001.00  657.51   7.11  64.53 320.72   5.54 -12.60  -23.548578   7.180400  3500.87  11  64.53 999.00  11  0.22  3716.71
AVAPS-D08 S10 234030010 240813 181001.25 9999.00  99.00 999.00 319.25   5.78 -12.54  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.24 99999.00
AVAPS-D08 S00 234030010 240813 181001.50  657.98   7.12  65.45 318.91   5.59 -12.52  -23.548562   7.180380  3494.99  11  65.45 999.00  11  0.22  3710.49
AVAPS-D08 S10 234030010 240813 181001.75 9999.00  99.00 999.00 321.50   5.45 -12.51  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.23 99999.00
AVAPS-D08 S00 234030010 240813 181002.00  658.42   7.14  65.60 323.08   5.34 -12.54  -23.548546   7.180361  3489.45  11  65.60 999.00  11  0.22  3704.27
AVAPS-D08 S10 234030010 240813 181002.25 9999.00  99.00 999.00 322.29   5.47 -12.55  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.24 99999.00
AVAPS-D08 S00 234030010 240813 181002.50  658.85   7.16  65.98 320.26   5.40 -12.66  -23.548531   7.180343  3484.06  11  65.98 999.00  11  0.23  3697.63
AVAPS-D08 S10 234030010 240813 181002.75 9999.00  99.00 999.00 322.07   5.42 -12.62  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.22 99999.00
AVAPS-D08 S00 234030010 240813 181003.00  659.46   7.20  66.08 321.39   5.28 -12.54  -23.548516   7.180324  3476.44  11  66.08 999.00  11  0.20  3691.45
AVAPS-D08 S10 234030010 240813 181003.25 9999.00  99.00 999.00 323.59   5.26 -12.55  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.21 99999.00
AVAPS-D08 S00 234030010 240813 181003.50  659.95   7.25  66.10 323.97   5.41 -12.56  -23.548501   7.180304  3470.37  11  66.10 999.00  11  0.21  3685.09
AVAPS-D08 S10 234030010 240813 181003.75 9999.00  99.00 999.00 322.58   5.60 -12.54  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.23 99999.00
AVAPS-D08 S00 234030010 240813 181004.00  660.51   7.29  66.10 319.67   6.02 -12.55  -23.548485   7.180283  3463.42  11  66.10 999.00  11  0.26  3678.68
AVAPS-D08 S10 234030010 240813 181004.25 9999.00  99.00 999.00 323.04   5.61 -12.49  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.22 99999.00
AVAPS-D08 S01 234030010 240813 181004.50  660.97   7.32  65.77 999.00 999.00  99.00  999.000000  99.000000  3457.69   3  65.77 999.00   3 99.00 99999.00
AVAPS-D08 S11 234030010 240813 181004.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D08 S11 234030010 240813 181005.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D08 S11 234030010 240813 181005.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D08 S00 234030010 240813 181005.50  661.95   7.41  65.16 326.65   5.59 -12.56  -23.548443   7.180223  3445.40  11  65.16 999.00  11  0.25  3659.97
AVAPS-D08 S10 234030010 240813 181005.75 9999.00  99.00 999.00 322.14   5.56 -12.69  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.24 99999.00
AVAPS-D08 S00 234030010 240813 181006.00  662.54   7.46  65.08 325.95   5.40 -12.60  -23.548429   7.180203  3438.09  10  65.08 999.00  10  0.23  3653.57
AVAPS-D08 S10 234030010 240813 181006.25 9999.00  99.00 999.00 328.02   5.17 -12.60  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.24 99999.00
AVAPS-D08 S00 234030010 240813 181006.50  662.91   7.51  65.06 327.88   5.46 -12.55  -23.548416   7.180182  3433.43  11  65.06 999.00  11  0.25  3647.25
AVAPS-D08 S10 234030010 240813 181006.75 9999.00  99.00 999.00 328.85   5.47 -12.50  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.25 99999.00
AVAPS-D08 S00 234030010 240813 181007.00  663.58   7.55  65.40 325.38   5.37 -12.53  -23.548403   7.180162  3425.10  11  65.40 999.00  11  0.24  3640.90
AVAPS-D08 S10 234030010 240813 181007.25 9999.00  99.00 999.00 327.84   5.38 -12.53  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.24 99999.00
AVAPS-D08 S00 234030010 240813 181007.50  664.00   7.59  65.68 327.21   5.24 -12.52  -23.548391   7.180142  3419.88  11  65.68 999.00  11  0.26  3634.69
AVAPS-D08 S10 234030010 240813 181007.75 9999.00  99.00 999.00 328.82   5.47 -12.55  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.27 99999.00
AVAPS-D08 S00 234030010 240813 181008.00  664.53   7.62  67.01 327.38   5.27 -12.47  -23.548378   7.180121  3413.28  11  67.01 999.00  11  0.24  3628.50
AVAPS-D08 S10 234030010 240813 181008.25 9999.00  99.00 999.00 328.02   5.43 -12.44  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.26 99999.00
AVAPS-D08 S00 234030010 240813 181008.50  665.02   7.64  68.12 327.14   5.27 -12.45  -23.548365   7.180101  3407.21  11  68.12 999.00  11  0.25  3622.20
AVAPS-D08 S10 234030010 240813 181008.75 9999.00  99.00 999.00 324.46   5.17 -12.43  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.23 99999.00
AVAPS-D08 S00 234030010 240813 181009.00  665.44   7.67  68.17 325.80   5.11 -12.45  -23.548353   7.180082  3402.00  11  68.17 999.00  11  0.25  3616.00
AVAPS-D08 S10 234030010 240813 181009.25 9999.00  99.00 999.00 325.77   5.09 -12.52  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.24 99999.00
AVAPS-D08 S00 234030010 240813 181009.50  665.91   7.70  67.84 325.52   5.05 -12.59  -23.548339   7.180063  3396.26  11  67.84 999.00  11  0.24  3609.62
AVAPS-D08 S10 234030010 240813 181009.75 9999.00  99.00 999.00 325.92   5.02 -12.61  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.25 99999.00
AVAPS-D08 S00 234030010 240813 181010.00  666.62   7.73  67.93 326.13   4.99 -12.61  -23.548325   7.180044  3387.41  11  67.93 999.00  11  0.24  3603.33
AVAPS-D08 S10 234030010 240813 181010.25 9999.00  99.00 999.00 326.58   5.05 -12.60  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.23 99999.00
AVAPS-D08 S00 234030010 240813 181010.50  667.04   7.77  67.30 326.91   5.01 -12.61  -23.548311   7.180025  3382.19  11  67.30 999.00  11  0.23  3597.03
AVAPS-D08 S10 234030010 240813 181010.75 9999.00  99.00 999.00 328.28   4.97 -12.65  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.22 99999.00
AVAPS-D08 S00 234030010 240813 181011.00  667.60   7.81  65.70 327.93   4.92 -12.65  -23.548298   7.180006  3375.24  11  65.70 999.00  11  0.22  3590.67
AVAPS-D08 S10 234030010 240813 181011.25 9999.00  99.00 999.00 330.32   5.07 -12.62  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.21 99999.00
AVAPS-D08 S00 234030010 240813 181011.50  668.04   7.86  64.79 329.84   5.20 -12.61  -23.548286   7.179985  3369.86  11  64.79 999.00  11  0.21  3584.42
AVAPS-D08 S10 234030010 240813 181011.75 9999.00  99.00 999.00 329.67   5.07 -12.59  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.23 99999.00
AVAPS-D08 S00 234030010 240813 181012.00  668.62   7.92  64.02 331.89   4.20 -12.67  -23.548277   7.179968  3362.73  11  64.02 999.00  11  0.22  3577.92
AVAPS-D08 S10 234030010 240813 181012.25 9999.00  99.00 999.00 328.27   4.99 -12.63  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.23 99999.00
AVAPS-D08 S00 234030010 240813 181012.50  668.97   7.97  63.14 329.18   4.93 -12.69  -23.548265   7.179948  3358.40  11  63.14 999.00  11  0.22  3571.57
AVAPS-D08 S10 234030010 240813 181012.75 9999.00  99.00 999.00 330.06   5.09 -12.70  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.24 99999.00
AVAPS-D08 S00 234030010 240813 181013.00  669.62   8.02  62.42 331.96   5.10 -12.71  -23.548253   7.179927  3350.39  10  62.42 999.00  10  0.25  3565.27
AVAPS-D08 S10 234030010 240813 181013.25 9999.00  99.00 999.00 332.53   5.04 -12.63  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.22 99999.00
AVAPS-D08 S01 234030010 240813 181013.50  670.05   8.06  65.24 330.80   5.06 -12.62  999.000000  99.000000  3345.02  10  65.24 999.00  10  1.32 99999.00
AVAPS-D08 S11 234030010 240813 181013.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D08 S00 234030010 240813 181014.00  670.69   8.10  64.81 332.43   5.14 -12.60  -23.548231   7.179888  3337.17  10  64.81 999.00  10  0.26  3552.64
AVAPS-D08 S11 234030010 240813 181014.25 9999.00  99.00 999.00 334.03   5.17 -12.51  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.26 99999.00
AVAPS-D08 S11 234030010 240813 181014.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D08 S11 234030010 240813 181014.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D08 S00 234030010 240813 181015.00  671.72   8.20  65.53 330.45   5.06 -12.60  -23.548211   7.179847  3324.47  10  65.53 999.00  10  0.23  3540.03
AVAPS-D08 S10 234030010 240813 181015.25 9999.00  99.00 999.00 330.43   5.05 -12.59  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.23 99999.00
AVAPS-D08 S00 234030010 240813 181015.50  672.18   8.24  65.69 331.18   4.99 -12.55  -23.548201   7.179828  3318.74  10  65.69 999.00  10  0.23  3534.00
AVAPS-D08 S10 234030010 240813 181015.75 9999.00  99.00 999.00 332.92   5.11 -12.53  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.23 99999.00
AVAPS-D08 S00 234030010 240813 181016.00  672.68   8.29  66.16 331.69   5.15 -12.49  -23.548191   7.179807  3312.63  10  66.16 999.00  10  0.25  3527.81
AVAPS-D08 S10 234030010 240813 181016.25 9999.00  99.00 999.00 328.06   5.29 -12.35  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.25 99999.00
AVAPS-D08 S00 234030010 240813 181016.50  673.32   8.33  66.16 330.86   5.12 -12.29  -23.548179   7.179788  3304.82  10  66.16 999.00  10  0.24  3521.77
AVAPS-D08 S10 234030010 240813 181016.75 9999.00  99.00 999.00 325.02   5.48 -11.83  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.37 99999.00
AVAPS-D08 S00 234030010 240813 181017.00  673.71   8.38  66.05 330.67   4.80 -11.93  -23.548167   7.179769  3299.96  10  66.05 999.00  10  0.33  3516.27
AVAPS-D08 S10 234030010 240813 181017.25 9999.00  99.00 999.00 328.81   4.67 -11.95  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.31 99999.00
AVAPS-D08 S00 234030010 240813 181017.50  674.12   8.43  66.02 332.55   4.77 -11.96  -23.548157   7.179751  3294.89  11  66.02 999.00  11  0.26  3510.21
