AVAPS-T06 STA 234220965 240813 173830.76
AVAPS-T06 COM            UTC     UTC       Air    Air     Rel   Wind   Wind   Vert      GPS        GPS     Geopoten GPS  Sonde  Sonde GPS Wind    GPS
AVAPS-D06 S00 234220965 240813 175749.50  425.33 -12.05   6.55  73.52   7.50 -15.33  -22.506953   6.857847  6901.95  11   6.55 999.00  11  0.20  7163.39
AVAPS-D06 S10 234220965 240813 175749.75 9999.00  99.00 999.00  73.92   7.56 -15.30  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.20 99999.00
AVAPS-D06 S00 234220965 240813 175750.00  425.76 -11.98   6.18  73.96   7.36 -15.29  -22.506985   6.857838  6894.36  11   6.18 999.00  11  0.20  7155.79
AVAPS-D06 S10 234220965 240813 175750.25 9999.00  99.00 999.00  72.49   7.28 -15.31  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.20 99999.00
AVAPS-D06 S10 234220965 240813 175750.50  426.13 -11.91   6.84  72.03   7.38 -15.32  -22.507016   6.857828 99999.00  11   6.84 999.00  11  0.20  7148.12
AVAPS-D06 S10 234220965 240813 175750.75 9999.00  99.00 999.00  72.28   7.47 -15.35  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.20 99999.00
AVAPS-D06 S00 234220965 240813 175751.00  426.62 -11.84   5.68  73.00   7.31 -15.32  -22.507048   6.857818  6878.76  11   5.68 999.00  11  0.19  7140.49
AVAPS-D06 S11 234220965 240813 175751.25 9999.00  99.00 999.00  74.03   7.48 -15.35  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.19 99999.00
AVAPS-D06 S10 234220965 240813 175751.50  426.98 -11.77   6.49  72.79   7.26 -15.34  -22.507080   6.857809 99999.00  11   6.49 999.00  11  0.19  7132.84
AVAPS-D06 S10 234220965 240813 175751.75 9999.00  99.00 999.00  72.39   7.29 -15.34  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.20 99999.00
AVAPS-D06 S00 234220965 240813 175752.00  427.50 -11.70   5.51  72.06   7.31 -15.36  999.000000  99.000000  6863.03  11   5.51 999.00  11  0.21 99999.00
AVAPS-D06 S10 234220965 240813 175752.25 9999.00  99.00 999.00  70.72   7.26 -15.40  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.21 99999.00
AVAPS-D06 S00 234220965 240813 175752.50  427.91 -11.64   5.40  71.95   7.43 -15.44  -22.507142   6.857788  6855.71  11   5.40 999.00  11  0.20  7117.31
AVAPS-D06 S10 234220965 240813 175752.75 9999.00  99.00 999.00  71.69   7.39 -15.45  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.21 99999.00
AVAPS-D06 S01 234220965 240813 175753.00  428.28 -11.57   5.24  72.22   7.52 -15.43  -22.507175   6.857778  6849.08  11   5.24 999.00  11  0.19  7109.65
AVAPS-D06 S10 234220965 240813 175753.25 9999.00  99.00 999.00  70.59   7.26 -15.48  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.20 99999.00
AVAPS-D06 S00 234220965 240813 175753.50  428.69 -11.49   5.01  69.62   7.48 -15.46  -22.507206   6.857766  6841.78  11   5.01 999.00  11  0.20  7101.89
AVAPS-D06 S10 234220965 240813 175753.75 9999.00  99.00 999.00  71.40   7.48 -15.45  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.20 99999.00
AVAPS-D06 S00 234220965 240813 175754.00  429.17 -11.42   4.56  71.48   7.48 -15.50  -22.507238   6.857756  6833.15  11   4.56 999.00  11  0.20  7094.16
AVAPS-D06 S10 234220965 240813 175754.25 9999.00  99.00 999.00  70.19   7.26 -15.47  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.20 99999.00
AVAPS-D06 S00 234220965 240813 175754.50  429.57 -11.35   4.48  70.10   7.31 -15.48  -22.507268   6.857745  6826.01  11   4.48 999.00  11  0.20  7086.43
AVAPS-D06 S10 234220965 240813 175754.75 9999.00  99.00 999.00  69.95   7.25 -15.42  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.20 99999.00
AVAPS-D06 S00 234220965 240813 175755.00  430.05 -11.29   5.03  70.08   7.27 -15.40  -22.507299   6.857734  6817.53  11   5.03 999.00  11  0.20  7078.85
AVAPS-D06 S10 234220965 240813 175755.25 9999.00  99.00 999.00  68.89   7.34 -15.35  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.20 99999.00
AVAPS-D06 S00 234220965 240813 175755.50  430.41 -11.22   5.33  69.17   7.43 -15.31  -22.507330   6.857722  6811.06  11   5.33 999.00  11  0.21  7071.25
AVAPS-D06 S10 234220965 240813 175755.75 9999.00  99.00 999.00  71.08   7.38 -15.35  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.19 99999.00
AVAPS-D06 S00 234220965 240813 175756.00  430.81 -11.16   5.90  68.82   7.24 -15.32  -22.507361   6.857711  6803.91  11   5.90 999.00  11  0.20  7063.61
AVAPS-D06 S10 234220965 240813 175756.25 9999.00  99.00 999.00  67.13   7.21 -15.40  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.21 99999.00
AVAPS-D06 S00 234220965 240813 175756.50  431.28 -11.09   6.34  67.05   7.39 -15.35  -22.507391   6.857698  6795.60  11   6.34 999.00  11  0.21  7055.91
AVAPS-D06 S10 234220965 240813 175756.75 9999.00  99.00 999.00  68.62   7.19 -15.19  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.21 99999.00
AVAPS-D06 S00 234220965 240813 175757.00  431.69 -11.02   4.92  69.15   7.13 -15.23  -22.507421   6.857686  6788.29  11   4.92 999.00  11  0.20  7048.48
AVAPS-D06 S10 234220965 240813 175757.25 9999.00  99.00 999.00  68.43   7.07 -15.28  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.21 99999.00
AVAPS-D06 S00 234220965 240813 175757.50  432.08 -10.95   4.42  68.91   7.09 -15.31  -22.507450   6.857675  6781.33  10   4.42 999.00  10  0.21  7040.77
AVAPS-D06 S10 234220965 240813 175757.75 9999.00  99.00 999.00  68.70   7.07 -15.31  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.22 99999.00
AVAPS-D06 S00 234220965 240813 175758.00  432.63 -10.89   4.23  68.93   7.11 -15.32  -22.507480   6.857663  6771.69  11   4.23 999.00  11  0.22  7033.07
AVAPS-D06 S10 234220965 240813 175758.25 9999.00  99.00 999.00  69.53   7.07 -15.27  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.21 99999.00
AVAPS-D06 S00 234220965 240813 175758.50  433.00 -10.83   4.15  70.23   7.06 -15.28  -22.507511   6.857652  6765.05  11   4.15 999.00  11  0.20  7025.51
AVAPS-D06 S10 234220965 240813 175758.75 9999.00  99.00 999.00  70.70   7.00 -15.28  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.20 99999.00
AVAPS-D06 S00 234220965 240813 175759.00  433.46 -10.77   4.16  69.11   6.79 -15.34  -22.507540   6.857642  6756.92  10   4.16 999.00  10  0.20  7017.79
AVAPS-D06 S10 234220965 240813 175759.25 9999.00  99.00 999.00  69.61   6.74 -15.38  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.20 99999.00
AVAPS-D06 S00 234220965 240813 175759.50  433.85 -10.72   4.27  69.33   6.75 -15.38  -22.507568   6.857631  6749.92  11   4.27 999.00  11  0.20  7010.10
AVAPS-D06 S10 234220965 240813 175759.75 9999.00  99.00 999.00  69.10   6.75 -15.42  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.20 99999.00
AVAPS-D06 S00 234220965 240813 175800.00  434.32 -10.66   4.38  69.77   6.68 -15.42  -22.507596   6.857621  6741.61  11   4.38 999.00  11  0.21  7002.33
AVAPS-D06 S10 234220965 240813 175800.25 9999.00  99.00 999.00  69.73   6.64 -15.43  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.20 99999.00
AVAPS-D06 S00 234220965 240813 175800.50  434.74 -10.59   4.49  70.05   6.58 -15.46  -22.507625   6.857611  6734.30  10   4.49 999.00  10  0.20  6994.66
AVAPS-D06 S11 234220965 240813 175800.75 9999.00  99.00 999.00  70.51   6.47 -15.50  999.000000  99.000000 99999.00  10 999.00 999.00  10 52.83 99999.00
AVAPS-D06 S00 234220965 240813 175801.00  435.23 -10.54   4.66  68.57   6.28 -15.54  -22.507651   6.857601  6725.67  11   4.66 999.00  11  0.21  6986.79
AVAPS-D06 S10 234220965 240813 175801.25 9999.00  99.00 999.00  68.59   6.47 -15.59  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.21 99999.00
AVAPS-D06 S00 234220965 240813 175801.50  435.58 -10.47   4.76  69.50   6.61 -15.67  -22.507679   6.857590  6719.34  10   4.76 999.00  10  0.22  6978.80
AVAPS-D06 S10 234220965 240813 175801.75 9999.00  99.00 999.00  70.99   6.61 -15.76  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.22 99999.00
AVAPS-D06 S10 234220965 240813 175802.00  276.08 -10.41   4.86  70.58   6.50 -15.70  -22.507707   6.857581 99999.00  10   4.86 999.00  10  0.21  6970.96
AVAPS-D06 S10 234220965 240813 175802.25 9999.00  99.00 999.00  69.47   6.25 -15.67  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.20 99999.00
AVAPS-D06 S00 234220965 240813 175802.50  436.51 -10.35   4.71  68.53   6.22 -15.64  -22.507733   6.857571  6703.04  11   4.71 999.00  11  0.20  6963.20
AVAPS-D06 S10 234220965 240813 175802.75 9999.00  99.00 999.00  67.67   6.42 -15.69  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.20 99999.00
AVAPS-D06 S00 234220965 240813 175803.00  436.97 -10.30   4.46  67.65   6.46 -15.67  -22.507760   6.857560  6694.87  11   4.46 999.00  11  0.21  6955.30
AVAPS-D06 S10 234220965 240813 175803.25 9999.00  99.00 999.00  69.16   6.50 -15.64  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.20 99999.00
AVAPS-D06 S00 234220965 240813 175803.50  437.34 -10.25   4.48  69.00   6.19 -15.64  -22.507787   6.857550  6688.39  10   4.48 999.00  10  0.20  6947.59
AVAPS-D06 S10 234220965 240813 175803.75 9999.00  99.00 999.00  66.28   6.16 -15.63  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.20 99999.00
AVAPS-D06 S00 234220965 240813 175804.00  437.78 -10.21   4.83  66.30   6.38 -15.57  -22.507812   6.857539  6680.57  10   4.83 999.00  10  0.22  6939.85
AVAPS-D06 S10 234220965 240813 175804.25 9999.00  99.00 999.00  68.06   6.19 -15.40  999.000000  99.000000 99999.00  10 999.00 999.00  10  0.20 99999.00
AVAPS-D06 S00 234220965 240813 175804.50  438.27 -10.19   6.27  68.41   6.39 -15.35  -22.507839   6.857528  6672.10  11   6.27 999.00  11  0.20  6932.45
AVAPS-D06 S10 234220965 240813 175804.75 9999.00  99.00 999.00  66.11   6.16 -15.37  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.20 99999.00
AVAPS-D06 S00 234220965 240813 175805.00  438.67 -10.20   8.55  65.37   6.22 -15.33  -22.507864   6.857517  6665.09  11   8.55 999.00  11  0.21  6924.83
AVAPS-D06 S10 234220965 240813 175805.25 9999.00  99.00 999.00  66.62   6.14 -15.36  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.21 99999.00
AVAPS-D06 S00 234220965 240813 175805.50  439.11 -10.20  10.64  67.50   6.09 -15.30  -22.507889   6.857506  6657.26  11  10.64 999.00  11  0.20  6917.24
AVAPS-D06 S10 234220965 240813 175805.75 9999.00  99.00 999.00  67.85   6.08 -15.30  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.20 99999.00
AVAPS-D06 S00 234220965 240813 175806.00  439.59 -10.20  14.65  65.73   5.76 -15.36  -22.507913   6.857496  6648.95  11  14.65 999.00  11  0.20  6909.51
AVAPS-D06 S10 234220965 240813 175806.25 9999.00  99.00 999.00  61.75   6.21 -15.41  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.21 99999.00
AVAPS-D06 S00 234220965 240813 175806.50  439.92 -10.21  18.52  67.36   6.18 -15.50  -22.507939   6.857484  6643.13  11  18.52 999.00  11  0.20  6901.67
AVAPS-D06 S10 234220965 240813 175806.75 9999.00  99.00 999.00  69.41   6.28 -15.58  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.19 99999.00
AVAPS-D06 S11 234220965 240813 175807.00 9999.00  -0.00 999.00 231.30 999.00  99.00  999.000000  99.000000 99999.00  19 999.00 999.00  19 99.00 99999.00
AVAPS-D06 S11 234220965 240813 175807.25 9999.00  99.00 999.00 233.86 999.00  99.00  999.000000  99.000000 99999.00  19 999.00 999.00  19 99.00 99999.00
AVAPS-D06 S00 234220965 240813 175807.50  440.93 -10.28  32.78  60.29   5.86 -15.52  -22.507987   6.857461  6625.50  11  32.78 999.00  11  0.20  6886.14
AVAPS-D06 S10 234220965 240813 175807.75 9999.00  99.00 999.00  59.82   5.93 -15.52  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.20 99999.00
AVAPS-D06 S00 234220965 240813 175808.00  441.32 -10.29  35.20  58.43   5.99 -15.49  -22.508010   6.857447  6618.68  11  35.20 999.00  11  0.20  6878.41
AVAPS-D06 S10 234220965 240813 175808.25 9999.00  99.00 999.00  58.51   5.93 -15.44  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.19 99999.00
AVAPS-D06 S11 234220965 240813 175808.50  425.65 -10.28  34.94  59.18   5.79 -15.43  -22.508032   6.857433 99999.00  11  34.94 999.00  11  0.19  6870.79
AVAPS-D06 S10 234220965 240813 175808.75 9999.00  99.00 999.00  57.27   5.57 -15.38  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.20 99999.00
AVAPS-D06 S00 234220965 240813 175809.00  442.20 -10.25  34.81  57.77   5.77 -15.35  -22.508054   6.857420  6603.38  11  34.81 999.00  11  0.20  6863.15
AVAPS-D06 S10 234220965 240813 175809.25 9999.00  99.00 999.00  57.77   5.87 -15.35  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.22 99999.00
AVAPS-D06 S00 234220965 240813 175809.50  442.65 -10.22  36.06  57.20   5.62 -15.28  -22.508076   6.857406  6595.41  10  36.06 999.00  10  0.22  6855.58
AVAPS-D06 S10 234220965 240813 175809.75 9999.00  99.00 999.00  57.20   5.45 -15.26  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.22 99999.00
AVAPS-D06 S00 234220965 240813 175810.00  443.05 -10.21  38.79  56.84   5.51 -15.30  -22.508096   6.857392  6588.56  11  38.79 999.00  11  0.22  6847.91
AVAPS-D06 S10 234220965 240813 175810.25 9999.00  99.00 999.00  56.52   5.59 -15.29  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.22 99999.00
AVAPS-D06 S00 234220965 240813 175810.50  443.43 -10.17  38.84  61.23   5.70 -15.34  -22.508118   6.857379  6581.94  11  38.84 999.00  11  0.22  6840.25
AVAPS-D06 S10 234220965 240813 175810.75 9999.00  99.00 999.00  56.09   5.34 -15.34  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.22 99999.00
AVAPS-D06 S00 234220965 240813 175811.00  443.87 -10.13  37.96  55.42   4.76 -15.48  -22.508136   6.857366  6574.27  11  37.96 999.00  11  0.23  6832.44
AVAPS-D06 S10 234220965 240813 175811.25 9999.00  99.00 999.00  54.70   5.49 -15.38  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.23 99999.00
AVAPS-D06 S00 234220965 240813 175811.50  444.33 -10.08  38.50  53.76   5.49 -15.31  -22.508156   6.857352  6566.27  11  38.50 999.00  11  0.22  6825.01
AVAPS-D06 S10 234220965 240813 175811.75 9999.00  99.00 999.00  54.24   5.57 -15.22  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.21 99999.00
AVAPS-D06 S00 234220965 240813 175812.00  444.77 -10.03  41.25  55.49   5.51 -15.16  -22.508177   6.857337  6558.62  11  41.25 999.00  11  0.21  6817.65
AVAPS-D06 S11 234220965 240813 175812.25 9999.00  99.00 999.00  56.58   5.59 -13.82  999.000000  99.000000 99999.00   0 999.00 999.00   0 55.54 99999.00
AVAPS-D06 S11 234220965 240813 175812.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D06 S11 234220965 240813 175812.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D06 S00 234220965 240813 175813.00  445.64  -9.94  43.86  53.43   5.60 -15.13  -22.508218   6.857308  6543.50  11  43.86 999.00  11  0.20  6802.58
AVAPS-D06 S10 234220965 240813 175813.25 9999.00  99.00 999.00  53.46   5.72 -15.13  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.20 99999.00
AVAPS-D06 S00 234220965 240813 175813.50  446.04  -9.88  43.58  55.27   5.65 -15.07  -22.508238   6.857294  6536.66  11  43.58 999.00  11  0.18  6795.13
AVAPS-D06 S10 234220965 240813 175813.75 9999.00  99.00 999.00  54.76   5.64 -15.05  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.18 99999.00
AVAPS-D06 S00 234220965 240813 175814.00  446.46  -9.82  42.41  54.67   5.55 -15.06  999.000000  99.000000  6529.33  11  42.41 999.00  11  0.19 99999.00
AVAPS-D06 S11 234220965 240813 175814.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D06 S00 234220965 240813 175814.50  446.90  -9.75  41.79  54.52   5.59 -15.09  -22.508279   6.857265  6521.85  11  41.79 999.00  11  0.20  6780.14
AVAPS-D06 S10 234220965 240813 175814.75 9999.00  99.00 999.00  53.65   5.67 -15.12  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.20 99999.00
AVAPS-D06 S00 234220965 240813 175815.00  447.36  -9.68  41.07  55.36   5.67 -15.17  -22.508300   6.857250  6513.84  11  41.07 999.00  11  0.21  6772.47
AVAPS-D06 S10 234220965 240813 175815.25 9999.00  99.00 999.00  55.57   5.68 -15.17  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.19 99999.00
AVAPS-D06 S01 234220965 240813 175815.50  447.83  -9.62  40.63  56.07   5.52 -15.19  -22.508321   6.857236  6505.68  11  40.63 999.00  11  0.18  6764.94
AVAPS-D06 S10 234220965 240813 175815.75 9999.00  99.00 999.00  56.05   5.54 -15.20  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.19 99999.00
AVAPS-D06 S11 234220965 240813 175816.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D06 S11 234220965 240813 175816.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D06 S00 234220965 240813 175816.50  448.61  -9.52  46.82  56.27   5.62 -15.18  -22.508362   6.857208  6492.37  11  46.82 999.00  11  0.21  6749.77
AVAPS-D06 S10 234220965 240813 175816.75 9999.00  99.00 999.00  57.05   5.74 -15.16  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.21 99999.00
AVAPS-D06 S00 234220965 240813 175817.00  449.08  -9.48  48.96  59.76   5.89 -15.39  -22.508385   6.857194  6484.19  11  48.96 999.00  11  0.19  6741.91
AVAPS-D06 S10 234220965 240813 175817.25 9999.00  99.00 999.00  60.02   5.71 -15.27  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.19 99999.00
AVAPS-D06 S00 234220965 240813 175817.50  449.60  -9.43  49.82  57.36   5.63 -15.24  -22.508406   6.857181  6475.19  11  49.82 999.00  11  0.20  6734.50
AVAPS-D06 S11 234220965 240813 175817.75 9999.00  99.00 999.00  58.08   5.81 -33.89  999.000000  99.000000 99999.00   0 999.00 999.00   0 50.34 99999.00
AVAPS-D06 S00 234220965 240813 175818.00  449.91  -9.38  50.51  61.22   5.82 -15.07  -22.508429   6.857168  6469.87  11  50.51 999.00  11  0.19  6727.18
AVAPS-D06 S10 234220965 240813 175818.25 9999.00  99.00 999.00  61.04   5.85 -15.00  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.19 99999.00
AVAPS-D06 S01 234220965 240813 175818.50  450.38  -9.30  43.76  60.70   5.78 -14.95  -22.508452   6.857155  6461.87  11  43.76 999.00  11  0.20  6719.84
AVAPS-D06 S11 234220965 240813 175818.75 9999.00  99.00 999.00  60.84   5.75 -13.68  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.20 99999.00
AVAPS-D06 S11 234220965 240813 175819.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D06 S11 234220965 240813 175819.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D06 S11 234220965 240813 175819.50  451.27  -9.13  37.77 999.00 999.00  99.00  999.000000  99.000000 99999.00   0  37.77 999.00   0 99.00 99999.00
AVAPS-D06 S11 234220965 240813 175819.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D06 S00 234220965 240813 175820.00  451.74  -9.06  37.74  63.86   5.77 -15.06  -22.508520   6.857118  6438.53  11  37.74 999.00  11  0.21  6697.38
AVAPS-D06 S10 234220965 240813 175820.25 9999.00  99.00 999.00  62.08   5.58 -15.08  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.21 99999.00
AVAPS-D06 S00 234220965 240813 175820.50  452.14  -8.98  36.25  63.19   5.47 -15.09  -22.508542   6.857107  6431.70  11  36.25 999.00  11  0.22  6689.84
AVAPS-D06 S10 234220965 240813 175820.75 9999.00  99.00 999.00  60.89   5.67 -15.12  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.21 99999.00
AVAPS-D06 S00 234220965 240813 175821.00  452.57  -8.90  35.25  65.98   5.66 -15.10  -22.508565   6.857096  6424.35  11  35.25 999.00  11  0.22  6682.31
AVAPS-D06 S10 234220965 240813 175821.25 9999.00  99.00 999.00  61.89   4.86 -15.18  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.24 99999.00
AVAPS-D06 S00 234220965 240813 175821.50  453.00  -8.81  26.88  61.10   5.41 -15.22  -22.508586   6.857085  6417.02  11  26.88 999.00  11  0.23  6674.62
AVAPS-D06 S10 234220965 240813 175821.75 9999.00  99.00 999.00  65.46   5.62 -15.17  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.23 99999.00
AVAPS-D06 S00 234220965 240813 175822.00  453.45  -8.70  16.47  63.55   5.49 -15.10  -22.508608   6.857074  6409.31  11  16.47 999.00  11  0.22  6667.26
AVAPS-D06 S10 234220965 240813 175822.25 9999.00  99.00 999.00  62.67   5.33 -15.10  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.22 99999.00
AVAPS-D06 S00 234220965 240813 175822.50  453.83  -8.64  17.00  62.19   5.44 -15.05  -22.508630   6.857063  6402.84  11  17.00 999.00  11  0.22  6659.85
AVAPS-D06 S10 234220965 240813 175822.75 9999.00  99.00 999.00  62.91   5.35 -14.98  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.23 99999.00
AVAPS-D06 S00 234220965 240813 175823.00  454.21  -8.67  28.21  63.66   5.24 -14.93  -22.508651   6.857052  6396.31  11  28.21 999.00  11  0.22  6652.55
AVAPS-D06 S10 234220965 240813 175823.25 9999.00  99.00 999.00  64.68   5.20 -14.91  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.20 99999.00
AVAPS-D06 S00 234220965 240813 175823.50  454.72  -8.72  37.33  62.42   5.09 -14.99  -22.508671   6.857042  6387.64  11  37.33 999.00  11  0.20  6645.05
AVAPS-D06 S10 234220965 240813 175823.75 9999.00  99.00 999.00  62.77   5.14 -15.01  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.20 99999.00
AVAPS-D06 S00 234220965 240813 175824.00  455.21  -8.75  37.23  62.87   5.28 -15.07  -22.508692   6.857031  6379.30  11  37.23 999.00  11  0.20  6637.45
AVAPS-D06 S10 234220965 240813 175824.25 9999.00  99.00 999.00  64.04   5.33 -15.14  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.20 99999.00
AVAPS-D06 S00 234220965 240813 175824.50  455.61  -8.78  46.46  64.33   5.31 -15.13  -22.508714   6.857021  6372.43  11  46.46 999.00  11  0.18  6629.91
AVAPS-D06 S10 234220965 240813 175824.75 9999.00  99.00 999.00  65.17   5.20 -15.12  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.19 99999.00
AVAPS-D06 S00 234220965 240813 175825.00  456.14  -8.80  49.79  62.45   5.16 -15.15  -22.508735   6.857011  6363.43  11  49.79 999.00  11  0.20  6622.33
AVAPS-D06 S10 234220965 240813 175825.25 9999.00  99.00 999.00  64.03   5.13 -15.18  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.20 99999.00
AVAPS-D06 S00 234220965 240813 175825.50  456.45  -8.78  49.35  63.84   5.29 -15.10  -22.508756   6.857000  6358.26  11  49.35 999.00  11  0.20  6614.81
AVAPS-D06 S10 234220965 240813 175825.75 9999.00  99.00 999.00  64.96   5.27 -15.13  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.20 99999.00
AVAPS-D06 S00 234220965 240813 175826.00  456.99  -8.77  48.82  65.47   5.25 -15.13  -22.508778   6.856990  6349.08  11  48.82 999.00  11  0.19  6607.26
AVAPS-D06 S10 234220965 240813 175826.25 9999.00  99.00 999.00  65.64   5.29 -15.17  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.19 99999.00
AVAPS-D06 S00 234220965 240813 175826.50  457.44  -8.78  51.20  65.71   5.14 -15.17  -22.508799   6.856981  6341.41  11  51.20 999.00  11  0.19  6599.71
AVAPS-D06 S10 234220965 240813 175826.75 9999.00  99.00 999.00  62.77   5.20 -15.16  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.20 99999.00
AVAPS-D06 S00 234220965 240813 175827.00  457.90  -8.77  48.42  63.89   5.37 -15.13  -22.508820   6.856970  6333.57  11  48.42 999.00  11  0.21  6592.17
AVAPS-D06 S10 234220965 240813 175827.25 9999.00  99.00 999.00  63.26   5.49 -15.21  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.21 99999.00
AVAPS-D06 S11 234220965 240813 175827.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D06 S11 234220965 240813 175827.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D06 S01 234220965 240813 175828.00  458.70  -8.66  31.38  63.52   5.36 -15.17  -22.508864   6.856949  6320.06  11  31.38 999.00  11  0.20  6576.97
AVAPS-D06 S10 234220965 240813 175828.25 9999.00  99.00 999.00  62.04   5.39 -15.12  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.21 99999.00
AVAPS-D06 S00 234220965 240813 175828.50  459.22  -8.63  36.26  61.84   5.53 -15.11  -22.508886   6.856937  6311.39  11  36.26 999.00  11  0.21  6569.52
AVAPS-D06 S10 234220965 240813 175828.75 9999.00  99.00 999.00  61.23   5.51 -15.12  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.21 99999.00
AVAPS-D06 S00 234220965 240813 175829.00  459.61  -8.61  40.22  61.64   5.53 -15.12  -22.508908   6.856925  6304.72  11  40.22 999.00  11  0.21  6561.93
AVAPS-D06 S10 234220965 240813 175829.25 9999.00  99.00 999.00  60.87   5.31 -14.92  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.21 99999.00
