AVAPS-T05 STA 234021432 240813 173228.03
AVAPS-T05 COM            UTC     UTC       Air    Air     Rel   Wind   Wind   Vert      GPS        GPS     Geopoten GPS  Sonde  Sonde GPS Wind    GPS   
AVAPS-D05 S10 234021432 240813 175215.00 9999.00  99.00 999.00  73.79  11.11 -16.32  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.21 99999.00
AVAPS-D05 S00 234021432 240813 175215.25  371.52 -18.54   5.02  73.24  11.19 -16.31  -22.191865   6.354296  7945.50  12   5.02 999.00  12  0.18  8193.48
AVAPS-D05 S10 234021432 240813 175215.50 9999.00  99.00 999.00  73.25  11.38 -16.29  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D05 S00 234021432 240813 175215.75  371.85 -18.48   5.03  73.72  11.50 -16.25  -22.191915   6.354281  7938.79  12   5.03 999.00  12  0.19  8185.46
AVAPS-D05 S10 234021432 240813 175216.00 9999.00  99.00 999.00  74.99  11.47 -16.29  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.21 99999.00
AVAPS-D05 S01 234021432 240813 175216.25  372.22 -18.41   5.10  74.16  11.43 -16.28  999.000000  99.000000  7931.41  11   5.10 999.00  11  0.20 99999.00
AVAPS-D05 S10 234021432 240813 175216.50 9999.00  99.00 999.00  73.25  11.51 -16.31  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D05 S01 234021432 240813 175216.75  372.66 -18.34   5.14  73.66  11.57 -16.28  -22.192014   6.354253  7922.61  12   5.14 999.00  12  0.20  8169.24
AVAPS-D05 S10 234021432 240813 175217.00 9999.00  99.00 999.00  73.86  11.54 -16.20  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D05 S00 234021432 240813 175217.25  373.03 -18.27   5.17  73.28  11.63 -16.18  999.000000  99.000000  7915.18  12   5.17 999.00  12  0.19 99999.00
AVAPS-D05 S11 234021432 240813 175217.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D05 S00 234021432 240813 175217.75  373.41 -18.20   5.21  73.88  11.64 -16.10  -22.192115   6.354223  7907.70  12   5.21 999.00  12  0.18  8153.34
AVAPS-D05 S10 234021432 240813 175218.00 9999.00  99.00 999.00  74.74  11.65 -16.10  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D05 S00 234021432 240813 175218.25  373.78 -18.13   5.27  74.75  11.59 -16.09  -22.192165   6.354209  7900.25  12   5.27 999.00  12  0.18  8145.29
AVAPS-D05 S10 234021432 240813 175218.50 9999.00  99.00 999.00  73.88  11.59 -16.13  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.18 99999.00
AVAPS-D05 S10 234021432 240813 175218.75  374.14 -18.06   3.82  74.42  11.73 -16.13  -22.192216   6.354195 99999.00  12   3.82 999.00  12  0.19  8137.26
AVAPS-D05 S10 234021432 240813 175219.00 9999.00  99.00 999.00  73.66  11.77 -16.15  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D05 S00 234021432 240813 175219.25  374.61 -17.99   5.09  74.45  11.63 -15.97  -22.192266   6.354180  7883.75  12   5.09 999.00  12  0.19  8129.46
AVAPS-D05 S11 234021432 240813 175219.50 9999.00  99.00 999.00  74.75  11.55 -15.96  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D05 S10 234021432 240813 175219.75  375.04 -17.92   4.78  74.27  11.59 -15.98  -22.192317   6.354166 99999.00  12   4.78 999.00  12  0.18  8121.47
AVAPS-D05 S10 234021432 240813 175220.00 9999.00  99.00 999.00  73.98  11.69 -15.98  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.18 99999.00
AVAPS-D05 S00 234021432 240813 175220.25  375.35 -17.89   4.32  74.33  11.74 -15.98  -22.192368   6.354152  7868.89  12   4.32 999.00  12  0.18  8113.52
AVAPS-D05 S10 234021432 240813 175220.50 9999.00  99.00 999.00  74.12  11.72 -15.95  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.18 99999.00
AVAPS-D05 S00 234021432 240813 175220.75  375.83 -17.86   4.02  74.81  11.70 -15.93  -22.192419   6.354137  7859.42  12   4.02 999.00  12  0.19  8105.64
AVAPS-D05 S10 234021432 240813 175221.00 9999.00  99.00 999.00  74.30  11.65 -15.94  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D05 S00 234021432 240813 175221.25  376.24 -17.83   3.82  74.35  11.68 -15.92  -22.192470   6.354123  7851.29  12   3.82 999.00  12  0.19  8097.70
AVAPS-D05 S10 234021432 240813 175221.50 9999.00  99.00 999.00  74.42  11.70 -15.85  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D05 S01 234021432 240813 175221.75  376.61 -17.79   3.70  74.02  11.64 -15.83  -22.192520   6.354108  7843.85  12   3.70 999.00  12  0.19  8089.83
AVAPS-D05 S10 234021432 240813 175222.00 9999.00  99.00 999.00  73.29  11.68 -15.82  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.18 99999.00
AVAPS-D05 S01 234021432 240813 175222.25  376.96 -17.74   3.61  73.47  11.47 -15.78  -22.192570   6.354093  7837.02  11   3.61 999.00  11  0.18  8081.95
AVAPS-D05 S10 234021432 240813 175222.50 9999.00  99.00 999.00  73.87  11.44 -15.75  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.18 99999.00
AVAPS-D05 S00 234021432 240813 175222.75  377.41 -17.69   3.57  74.15  11.46 -15.72  -22.192620   6.354079  7828.13  11   3.57 999.00  11  0.18  8074.12
AVAPS-D05 S10 234021432 240813 175223.00 9999.00  99.00 999.00  73.77  11.55 -15.73  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D05 S00 234021432 240813 175223.25  377.82 -17.62   3.53  73.59  11.50 -15.76  -22.192669   6.354064  7819.88  12   3.53 999.00  12  0.19  8066.22
AVAPS-D05 S10 234021432 240813 175223.50 9999.00  99.00 999.00  73.18  11.40 -15.83  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D05 S00 234021432 240813 175223.75  378.23 -17.56   3.52  72.86  11.35 -15.86  -22.192718   6.354049  7811.82  12   3.52 999.00  12  0.19  8058.20
AVAPS-D05 S10 234021432 240813 175224.00 9999.00  99.00 999.00  72.97  11.29 -15.90  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D05 S00 234021432 240813 175224.25  378.56 -17.52   3.46  72.73  11.26 -15.90  999.000000  99.000000  7805.24  12   3.46 999.00  12  0.18 99999.00
AVAPS-D05 S10 234021432 240813 175224.50 9999.00  99.00 999.00  73.17  11.17 -15.89  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.18 99999.00
AVAPS-D05 S00 234021432 240813 175224.75  379.00 -17.49   3.49  73.42  11.16 -15.83  -22.192814   6.354020  7796.63  12   3.49 999.00  12  0.18  8042.40
AVAPS-D05 S10 234021432 240813 175225.00 9999.00  99.00 999.00  73.28  11.18 -15.82  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.18 99999.00
AVAPS-D05 S00 234021432 240813 175225.25  379.39 -17.48   3.47  74.34  11.03 -15.75  999.000000  99.000000  7788.80  12   3.47 999.00  12  0.18 99999.00
AVAPS-D05 S11 234021432 240813 175225.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D05 S11 234021432 240813 175225.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D05 S11 234021432 240813 175226.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D05 S11 234021432 240813 175226.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D05 S11 234021432 240813 175226.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D05 S00 234021432 240813 175226.75  380.71 -17.39   3.55  75.45  10.33 -15.95  -22.192999   6.353970  7762.88  12   3.55 999.00  12  0.18  8010.58
AVAPS-D05 S10 234021432 240813 175227.00 9999.00  99.00 999.00  75.14  10.17 -15.94  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D05 S11 234021432 240813 175227.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D05 S11 234021432 240813 175227.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D05 S00 234021432 240813 175227.75  381.37 -17.32   3.62  75.22  10.26 -15.96  999.000000  99.000000  7749.91  12   3.62 999.00  12  0.20 99999.00
AVAPS-D05 S10 234021432 240813 175228.00 9999.00  99.00 999.00  75.39  10.15 -15.94  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D05 S11 234021432 240813 175228.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D05 S11 234021432 240813 175228.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D05 S10 234021432 240813 175228.75  382.12 -17.23   3.63  75.33   9.84 -15.90  -22.193176   6.353924 99999.00  12   3.63 999.00  12  0.18  7978.78
AVAPS-D05 S10 234021432 240813 175229.00 9999.00  99.00 999.00  74.81   9.69 -15.90  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D05 S00 234021432 240813 175229.25  382.60 -17.17   3.60  74.72   9.72 -15.87  -22.193218   6.353912  7725.85  12   3.60 999.00  12  0.19  7970.88
AVAPS-D05 S10 234021432 240813 175229.50 9999.00  99.00 999.00  74.31   9.76 -15.93  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D05 S11 234021432 240813 175229.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D05 S11 234021432 240813 175230.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D05 S00 234021432 240813 175230.25  383.46 -17.07   3.64  74.81   9.38 -15.92  -22.193302   6.353890  7709.05  12   3.64 999.00  12  0.18  7954.99
AVAPS-D05 S10 234021432 240813 175230.50 9999.00  99.00 999.00  75.12   9.37 -15.95  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D05 S00 234021432 240813 175230.75  383.71 -17.01   3.60  75.74   9.39 -15.94  -22.193343   6.353879  7704.08  12   3.60 999.00  12  0.19  7947.01
AVAPS-D05 S11 234021432 240813 175231.00 9999.00  99.00 999.00  76.22   9.33 -15.97  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D05 S10 234021432 240813 175231.25  384.21 -16.92   3.60  74.00   8.76 -16.03  999.000000  99.000000 99999.00  12   3.60 999.00  12  0.18 99999.00
AVAPS-D05 S11 234021432 240813 175231.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D05 S00 234021432 240813 175231.75  384.58 -16.89   3.60  74.45   8.94 -16.03  -22.193421   6.353858  7687.16  12   3.60 999.00  12  0.18  7930.96
AVAPS-D05 S10 234021432 240813 175232.00 9999.00  99.00 999.00  73.00   9.05 -16.13  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D05 S00 234021432 240813 175232.25  385.01 -16.83   3.57  73.81   8.76 -16.16  -22.193459   6.353847  7678.67  12   3.57 999.00  12  0.21  7922.81
AVAPS-D05 S10 234021432 240813 175232.50 9999.00  99.00 999.00  77.20   9.12 -16.10  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.21 99999.00
AVAPS-D05 S00 234021432 240813 175232.75  385.36 -16.78   3.53  74.38   8.84 -16.08  -22.193499   6.353837  7671.83  12   3.53 999.00  12  0.19  7914.85
AVAPS-D05 S10 234021432 240813 175233.00 9999.00  99.00 999.00  74.47   8.68 -16.09  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D05 S00 234021432 240813 175233.25  385.90 -16.72   3.51  73.96   8.63 -16.06  -22.193536   6.353826  7661.31  12   3.51 999.00  12  0.20  7906.84
AVAPS-D05 S11 234021432 240813 175233.50 9999.00  99.00 999.00  74.21   8.64 -57.00  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D05 S00 234021432 240813 175233.75  386.23 -16.65   3.48  74.37   8.62 -15.99  -22.193574   6.353816  7655.03  12   3.48 999.00  12  0.18  7898.92
AVAPS-D05 S10 234021432 240813 175234.00 9999.00  99.00 999.00  75.80   8.46 -16.05  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D05 S11 234021432 240813 175234.25  386.73 -16.58   3.47  27.76 193.72  99.00  999.000000  99.000000 99999.00   0   3.47 999.00   0 99.00 99999.00
AVAPS-D05 S11 234021432 240813 175234.50 9999.00  99.00 999.00 202.60 161.40 -30.75  999.000000  99.000000 99999.00   0 999.00 999.00   0 25.70 99999.00
AVAPS-D05 S00 234021432 240813 175234.75  386.98 -16.52   3.47  74.44   8.27 -15.97  999.000000  99.000000  7640.32  12   3.47 999.00  12  0.19 99999.00
AVAPS-D05 S10 234021432 240813 175235.00 9999.00  99.00 999.00  74.71   8.24 -15.93  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D05 S00 234021432 240813 175235.25  387.48 -16.46   3.69  74.12   8.25 -15.92  -22.193682   6.353786  7630.66  12   3.69 999.00  12  0.19  7875.08
AVAPS-D05 S10 234021432 240813 175235.50 9999.00  99.00 999.00  74.26   8.28 -15.89  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.18 99999.00
AVAPS-D05 S00 234021432 240813 175235.75  387.93 -16.41   4.49  74.22   8.37 -15.89  999.000000  99.000000  7622.04  12   4.49 999.00  12  0.19 99999.00
AVAPS-D05 S11 234021432 240813 175236.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D05 S00 234021432 240813 175236.25  388.27 -16.38   6.54  74.11   7.94 -15.73  -22.193753   6.353765  7615.45  12   6.54 999.00  12  0.19  7859.47
AVAPS-D05 S10 234021432 240813 175236.50 9999.00  99.00 999.00  72.67   8.00 -15.75  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D05 S00 234021432 240813 175236.75  388.66 -16.40  12.47  73.16   7.96 -15.70  -22.193788   6.353754  7607.82  12  12.47 999.00  12  0.19  7851.64
AVAPS-D05 S10 234021432 240813 175237.00 9999.00  99.00 999.00  73.32   7.92 -15.68  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D05 S00 234021432 240813 175237.25  389.02 -16.45  21.08  73.01   7.74 -15.66  -22.193821   6.353744  7600.88  12  21.08 999.00  12  0.19  7843.84
AVAPS-D05 S10 234021432 240813 175237.50 9999.00  99.00 999.00  72.59   7.83 -15.61  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D05 S00 234021432 240813 175237.75  389.41 -16.47  27.47  71.32   7.81 -15.57  -22.193855   6.353733  7593.38  12  27.47 999.00  12  0.19  7836.14
AVAPS-D05 S10 234021432 240813 175238.00 9999.00  99.00 999.00  70.07   7.54 -15.54  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.18 99999.00
AVAPS-D05 S00 234021432 240813 175238.25  389.97 -16.46  30.86  72.63   7.33 -15.53  -22.193887   6.353722  7582.61  12  30.86 999.00  12  0.18  7828.41
AVAPS-D05 S10 234021432 240813 175238.50 9999.00  99.00 999.00  71.16   7.47 -15.54  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D05 S11 234021432 240813 175238.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D05 S11 234021432 240813 175239.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D05 S10 234021432 240813 175239.25   32.84 -16.38  33.41  69.99   7.28 -15.59  -22.193949   6.353700 99999.00  12  33.41 999.00  12  0.18  7812.76
AVAPS-D05 S10 234021432 240813 175239.50 9999.00  99.00 999.00  70.10   7.14 -15.63  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D05 S00 234021432 240813 175239.75  391.20 -16.32  33.72  69.91   6.93 -15.65  -22.193978   6.353690  7558.80  12  33.72 999.00  12  0.20  7804.87
AVAPS-D05 S10 234021432 240813 175240.00 9999.00  99.00 999.00  68.51   7.26 -15.72  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D05 S00 234021432 240813 175240.25  391.59 -16.25  33.76  71.10   7.06 -15.68  -22.194009   6.353679  7551.42  12  33.76 999.00  12  0.19  7797.00
AVAPS-D05 S10 234021432 240813 175240.50 9999.00  99.00 999.00  67.35   6.78 -15.70  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D05 S11 234021432 240813 175240.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D05 S11 234021432 240813 175241.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D05 S10 234021432 240813 175241.25  392.34 -16.05  34.21  68.07   6.81 -15.84  999.000000  99.000000 99999.00  12  34.21 999.00  12  0.19 99999.00
AVAPS-D05 S10 234021432 240813 175241.50 9999.00  99.00 999.00  69.44   6.93 -15.83  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D05 S00 234021432 240813 175241.75  392.73 -16.05  35.21  69.61   6.68 -15.80  999.000000  99.000000  7529.47  12  35.21 999.00  12  0.19 99999.00
AVAPS-D05 S10 234021432 240813 175242.00 9999.00  99.00 999.00  69.13   6.67 -15.79  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D05 S00 234021432 240813 175242.25  393.07 -16.00  35.48  67.53   6.72 -15.75  -22.194123   6.353634  7522.91  12  35.48 999.00  12  0.19  7765.43
AVAPS-D05 S11 234021432 240813 175242.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   3 999.00 999.00   3 99.00 99999.00
AVAPS-D05 S00 234021432 240813 175242.75  393.51 -15.94  36.75  67.22   6.85 -15.75  -22.194151   6.353622  7514.57  12  36.75 999.00  12  0.18  7757.55
AVAPS-D05 S10 234021432 240813 175243.00 9999.00  99.00 999.00  67.15   6.83 -15.75  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.18 99999.00
AVAPS-D05 S00 234021432 240813 175243.25  393.97 -15.88  36.28  66.40   6.82 -15.72  -22.194179   6.353610  7505.70  12  36.28 999.00  12  0.19  7749.67
AVAPS-D05 S10 234021432 240813 175243.50 9999.00  99.00 999.00  66.54   6.77 -15.73  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.19 99999.00
AVAPS-D05 S11 234021432 240813 175243.75 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D05 S11 234021432 240813 175244.00 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D05 S00 234021432 240813 175244.25  394.81 -15.76  36.34  65.73   6.86 -15.56  -22.194234   6.353585  7489.70  12  36.34 999.00  12  0.20  7734.17
AVAPS-D05 S10 234021432 240813 175244.50 9999.00  99.00 999.00  64.85   6.80 -15.55  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.18 99999.00
AVAPS-D05 S00 234021432 240813 175244.75  395.15 -15.68  34.31  64.93   6.67 -15.57  -22.194261   6.353573  7483.19  12  34.31 999.00  12  0.18  7726.38
AVAPS-D05 S10 234021432 240813 175245.00 9999.00  99.00 999.00  64.98   6.68 -15.59  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.18 99999.00
AVAPS-D05 S00 234021432 240813 175245.25  395.57 -15.61  31.21  65.85   6.66 -15.62  999.000000  99.000000  7475.18  11  31.21 999.00  11  0.17 99999.00
AVAPS-D05 S10 234021432 240813 175245.50 9999.00  99.00 999.00  66.63   6.72 -15.62  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.18 99999.00
AVAPS-D05 S00 234021432 240813 175245.75  395.94 -15.56  30.30  65.35   6.48 -15.66  -22.194316   6.353549  7468.22  11  30.30 999.00  11  0.19  7710.72
AVAPS-D05 S10 234021432 240813 175246.00 9999.00  99.00 999.00  63.61   6.54 -15.72  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D05 S00 234021432 240813 175246.25  396.32 -15.51  29.74  68.05   6.93 -15.67  -22.194344   6.353537  7460.84  12  29.74 999.00  12  0.18  7702.93
AVAPS-D05 S10 234021432 240813 175246.50 9999.00  99.00 999.00  67.18   6.54 -15.64  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D05 S01 234021432 240813 175246.75  396.83 -15.46  29.79  65.28   4.52 -15.72  -22.194372   6.353524  7451.16  12  29.79 999.00  12  0.19  7695.07
AVAPS-D05 S10 234021432 240813 175247.00 9999.00  99.00 999.00  68.54   6.48 -15.77  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D05 S11 234021432 240813 175247.25 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D05 S11 234021432 240813 175247.50 9999.00  99.00 999.00 999.00 999.00  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0 99.00 99999.00
AVAPS-D05 S00 234021432 240813 175247.75  397.55 -15.34  31.18  69.59   6.56 -15.95  -22.194427   6.353503  7437.58  12  31.18 999.00  12  0.19  7679.04
AVAPS-D05 S10 234021432 240813 175248.00 9999.00  99.00 999.00  68.06   6.57 -15.87  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D05 S00 234021432 240813 175248.25  398.05 -15.30  31.83  68.77   6.69 -15.84  -22.194454   6.353492  7428.09  12  31.83 999.00  12  0.19  7671.30
AVAPS-D05 S10 234021432 240813 175248.50 9999.00  99.00 999.00  68.95   6.82 -15.81  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D05 S01 234021432 240813 175248.75  398.41 -15.28  31.08  69.75   6.93 -15.70  -22.194483   6.353480  7421.20  12  31.08 999.00  12  0.20  7662.29
AVAPS-D05 S10 234021432 240813 175249.00 9999.00  99.00 999.00  70.93   7.11 -15.64  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D05 S00 234021432 240813 175249.25  398.76 -15.27  32.47  71.49   6.98 -15.59  -22.194513   6.353470  7414.56  11  32.47 999.00  11  0.21  7655.92
AVAPS-D05 S10 234021432 240813 175249.50 9999.00  99.00 999.00  72.54   6.77 -15.55  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D05 S00 234021432 240813 175249.75  399.24 -15.26  33.86  70.10   6.97 -15.58  999.000000  99.000000  7405.39  12  33.86 999.00  12  0.21 99999.00
AVAPS-D05 S10 234021432 240813 175250.00 9999.00  99.00 999.00  72.59   7.11 -15.65  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.19 99999.00
AVAPS-D05 S11 234021432 240813 175250.25 9999.00   0.00 999.00 259.47 299.58  99.00  999.000000  99.000000 99999.00   0 999.00 999.00   0  9.69 99999.00
AVAPS-D05 S11 234021432 240813 175250.50 9999.00  99.00 999.00 209.82  15.68  15.25  999.000000  99.000000 99999.00   0 999.00 999.00   0 25.70 99999.00
AVAPS-D05 S00 234021432 240813 175250.75  400.04 -15.19  32.14  73.85   7.18 -15.71  -22.194605   6.353443  7390.38  11  32.14 999.00  11  0.19  7632.50
AVAPS-D05 S10 234021432 240813 175251.00 9999.00  99.00 999.00  74.87   7.32 -15.67  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D05 S00 234021432 240813 175251.25  400.47 -15.13  29.14  74.24   7.37 -15.70  -22.194637   6.353433  7382.19  12  29.14 999.00  12  0.19  7624.73
AVAPS-D05 S10 234021432 240813 175251.50 9999.00  99.00 999.00  76.19   7.50 -15.66  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D05 S00 234021432 240813 175251.75  400.91 -15.07  26.66  76.71   7.53 -15.64  -22.194670   6.353425  7373.94  12  26.66 999.00  12  0.18  7617.00
AVAPS-D05 S10 234021432 240813 175252.00 9999.00  99.00 999.00  77.42   7.56 -15.62  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D05 S00 234021432 240813 175252.25  401.35 -15.00  24.82  76.61   7.55 -15.62  -22.194703   6.353418  7365.59  12  24.82 999.00  12  0.19  7609.22
AVAPS-D05 S10 234021432 240813 175252.50 9999.00  99.00 999.00  75.55   7.71 -15.61  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.20 99999.00
AVAPS-D05 S00 234021432 240813 175252.75  401.78 -14.94  22.19  75.93   7.77 -15.57  -22.194737   6.353409  7357.63  12  22.19 999.00  12  0.18  7601.55
AVAPS-D05 S10 234021432 240813 175253.00 9999.00  99.00 999.00  76.94   7.93 -15.56  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.18 99999.00
AVAPS-D05 S00 234021432 240813 175253.25  402.02 -14.87  17.28  76.82   7.96 -15.55  -22.194772   6.353401  7353.02  12  17.28 999.00  12  0.19  7593.82
AVAPS-D05 S10 234021432 240813 175253.50 9999.00  99.00 999.00  76.70   7.82 -15.55  999.000000  99.000000 99999.00  11 999.00 999.00  11  0.19 99999.00
AVAPS-D05 S10 234021432 240813 175253.75  402.59 -14.81   3.14  75.74   7.93 -15.55  -22.194806   6.353393 99999.00  11   3.14 999.00  11  0.19  7586.02
AVAPS-D05 S10 234021432 240813 175254.00 9999.00  99.00 999.00  75.39   8.04 -15.57  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
AVAPS-D05 S00 234021432 240813 175254.25  402.89 -14.76   6.22  78.67   8.02 -15.55  -22.194841   6.353385  7336.71  12   6.22 999.00  12  0.19  7578.24
AVAPS-D05 S11 234021432 240813 175254.50 9999.00  99.00 999.00  76.77   7.71 -15.58  999.000000  99.000000 99999.00  12 999.00 999.00  12  2.75 99999.00
AVAPS-D05 S00 234021432 240813 175254.75  403.37 -14.70   5.03  75.97   7.97 -15.63  -22.194876   6.353376  7327.74  12   5.03 999.00  12  0.19  7570.42
AVAPS-D05 S10 234021432 240813 175255.00 9999.00  99.00 999.00  78.05   8.07 -15.62  999.000000  99.000000 99999.00  12 999.00 999.00  12  0.19 99999.00
